corp_id,corp_name,schl_id,schl_name,iread_pct,math_prof_pct,ela_prof_pct,sc_prof_pct,ss_prof_pct,bio_prof_pct,sat_bmk_pct
6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,NA,0.247,0.333,NA,NA,0.185,0.219
6155,Paoli Community School Corp,6587,Throop Elementary School,0.893,0.466,0.404,0.506,0.372,NA,NA
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,NA,0.242,0.328,0.224,NA,0.353,0.182
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,0.832,0.541,0.407,0.392,0.393,NA,NA
6195,Spencer-Owen Community Schools,6597,Owen Valley Middle School,NA,0.235,0.37,NA,NA,NA,NA
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,NA,0.536,0.435,0.543,0.267,NA,NA
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,NA,0.455,0.403,0.279,0.526,NA,NA
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,0.813,0.368,0.295,0.291,0.219,NA,NA
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,0.935,0.571,0.464,0.412,0.385,NA,NA
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,0.885,0.545,0.361,0.38,0.513,NA,NA
6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,NA,0.282,0.431,NA,NA,0.051,0.172
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,0.867,0.296,0.313,0.283,0.143,NA,NA
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,0.955,0.563,0.527,0.453,0.36,NA,NA
6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,NA,0.387,0.56,NA,NA,0.282,0.319
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,NA,0.116,0.163,0.219,NA,0.308,0.188
6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,NA,0.319,0.533,NA,NA,0.255,0.301
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,0.825,0.362,0.41,0.358,0.412,NA,NA
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,0.886,0.453,0.393,0.328,0.609,NA,NA
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,0.916,0.574,0.376,0.471,0.667,NA,NA
6375,North Central Parke Comm Schl Corp,6652,Parke Heritage Middle School,NA,0.267,0.293,0.333,NA,NA,NA
6445,Pike County School Corp,6768,Pike Central Middle School,NA,0.251,0.339,0.342,NA,NA,NA
6445,Pike County School Corp,6808,Winslow Elementary School,0.935,0.504,0.307,0.349,0.431,NA,NA
6445,Pike County School Corp,6809,Petersburg Elementary School,0.943,0.428,0.264,0.358,0.648,NA,NA
6455,Porter County Education Services,6811,Porter County Education Services,NA,0.087,0.12,NA,NA,NA,NA
6460,MSD Boone Township,6814,Hebron Middle School,NA,0.43,0.5,0.595,NA,NA,NA
6460,MSD Boone Township,6815,Hebron Elementary School,0.941,0.595,0.509,0.592,0.623,NA,NA
6470,Duneland School Corporation,6817,Jackson Elementary School,0.915,0.841,0.724,0.765,NA,NA,NA
6470,Duneland School Corporation,6819,Brummitt Elementary School,0.884,0.869,0.638,0.721,NA,NA,NA
6470,Duneland School Corporation,6821,Liberty Intermediate School,NA,0.669,0.671,0.652,0.715,NA,NA
6470,Duneland School Corporation,6823,Liberty Elementary School,0.91,0.668,0.572,0.465,NA,NA,NA
6470,Duneland School Corporation,6926,Trojan Virtual Academy,NA,0.125,0.226,NA,NA,0,0.038
6470,Duneland School Corporation,6927,Westchester Intermediate School,NA,0.662,0.607,0.452,0.616,NA,NA
6470,Duneland School Corporation,6928,Bailly Elementary School,0.881,0.674,0.616,0.568,NA,NA,NA
6470,Duneland School Corporation,6930,Chesterton Middle School,NA,0.567,0.626,NA,NA,0.723,NA
6470,Duneland School Corporation,6941,Newton Yost Elementary School,0.941,0.648,0.539,0.422,NA,NA,NA
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,NA,0.473,0.649,0.607,NA,0.659,0.544
6510,East Porter County School Corp,6828,Morgan Township Elementary School,0.947,0.528,0.578,0.596,0.769,NA,NA
6510,East Porter County School Corp,6833,Kouts Middle/High School,NA,0.448,0.541,0.569,NA,0.306,0.268
6510,East Porter County School Corp,6835,Kouts Elementary School,0.903,0.548,0.38,0.578,0.544,NA,NA
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,NA,0.508,0.704,0.69,NA,0.667,0.415
6510,East Porter County School Corp,6852,Washington Twp Elementary School,NA,0.597,0.449,0.357,0.577,NA,NA
6520,Porter Township School Corp,6837,Boone Grove Elementary School,NA,0.538,0.451,0.538,0.505,NA,NA
6520,Porter Township School Corp,6839,Boone Grove Middle School,NA,0.292,0.458,0.464,NA,NA,NA
6520,Porter Township School Corp,6840,Porter Lakes Elementary School,0.919,0.709,0.631,NA,NA,NA,NA
6530,Union Township School Corp,6843,Union Township Middle School,NA,0.542,0.606,0.406,NA,NA,NA
6530,Union Township School Corp,6845,Union Center Elementary School,0.961,0.784,0.723,0.711,0.714,NA,NA
6530,Union Township School Corp,6846,John Simatovich Elementary School,0.975,0.746,0.603,0.636,0.366,NA,NA
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,0.832,0.306,0.297,0.298,0.26,NA,NA
6550,Portage Township Schools,6859,William Fegely Middle School,NA,0.239,0.325,0.254,NA,0.523,NA
6550,Portage Township Schools,6861,Crisman Elementary School,0.776,0.379,0.325,0.257,0.179,NA,NA
6550,Portage Township Schools,6865,Central Elementary School,0.689,0.242,0.241,0.178,0.221,NA,NA
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,0.812,0.483,0.388,0.34,0.098,NA,NA
6550,Portage Township Schools,6871,Willowcreek Middle School,NA,0.265,0.327,0.303,NA,0.571,NA
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,0.856,0.421,0.408,0.253,0.256,NA,NA
6550,Portage Township Schools,6876,Paul Saylor Elementary School,0.756,0.272,0.221,0.149,0.3,NA,NA
6550,Portage Township Schools,6877,George L Myers Elementary School,0.814,0.324,0.329,0.237,0.206,NA,NA
6550,Portage Township Schools,6879,South Haven Elementary School,0.933,0.425,0.283,0.205,0.289,NA,NA
6560,Valparaiso Community Schools,6885,Benjamin Franklin Middle School,NA,0.578,0.648,0.631,NA,0.94,NA
6560,Valparaiso Community Schools,6887,Thomas Jefferson Middle School,NA,0.511,0.552,0.564,NA,0.824,NA
6560,Valparaiso Community Schools,6888,Thomas Jefferson Elementary School,0.968,0.714,0.673,0.564,0.413,NA,NA
6560,Valparaiso Community Schools,6891,Central Elementary School,1,0.734,0.734,0.7,0.455,NA,NA
6560,Valparaiso Community Schools,6893,Flint Lake Elementary School,0.931,0.554,0.498,0.286,0.418,NA,NA
6560,Valparaiso Community Schools,6897,Cooks Corners Elementary School,0.917,0.67,0.58,0.636,0.591,NA,NA
6560,Valparaiso Community Schools,6903,Heavilin Elementary School,0.942,0.759,0.667,0.654,0.461,NA,NA
6560,Valparaiso Community Schools,6913,Memorial Elementary School,0.853,0.803,0.769,0.882,0.803,NA,NA
6560,Valparaiso Community Schools,6917,Northview Elementary School,0.933,0.714,0.683,0.429,0.593,NA,NA
6560,Valparaiso Community Schools,6921,Parkview Elementary School,0.964,0.607,0.618,0.5,0.375,NA,NA
6590,MSD Mount Vernon,6953,Mount Vernon Jr High School,NA,0.409,0.413,0.282,NA,NA,NA
6590,MSD Mount Vernon,6961,West Elementary School,0.906,0.573,0.444,0.492,0.469,NA,NA
6590,MSD Mount Vernon,6965,Farmersville Elementary School,0.845,0.617,0.583,0.472,0.487,NA,NA
6590,MSD Mount Vernon,6969,Marrs Elementary School,0.986,0.727,0.619,0.607,0.756,NA,NA
6600,MSD North Posey Co Schools,6973,North Posey Junior High School,NA,0.443,0.574,NA,NA,NA,NA
6600,MSD North Posey Co Schools,6985,North Elementary School,0.888,0.574,0.451,0.519,0.458,NA,NA
6600,MSD North Posey Co Schools,6989,South Terrace Elementary,0.986,0.821,0.729,0.67,0.672,NA,NA
6620,Eastern Pulaski Community Sch Corp,6994,Eastern Pulaski Elementary School,0.855,0.624,0.38,0.462,0.393,NA,NA
6620,Eastern Pulaski Community Sch Corp,6996,Winamac Community Middle School,NA,0.411,0.37,0.478,NA,NA,NA
6630,West Central School Corp,7027,West Central Elementary School,0.863,0.467,0.321,0.352,0.276,NA,NA
6630,West Central School Corp,7031,West Central Middle School,NA,0.36,0.49,NA,NA,NA,NA
6705,South Putnam Community Schools,7055,Central Elementary School,0.874,0.557,0.464,0.367,0.235,NA,NA
6705,South Putnam Community Schools,7056,South Putnam Middle School,NA,0.375,0.494,0.457,NA,NA,NA
6705,South Putnam Community Schools,7057,Fillmore Elementary School,0.864,0.769,0.404,0.611,0.583,NA,NA
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,0.821,0.567,0.464,0.364,0.571,NA,NA
6715,North Putnam Community Schools,7045,Roachdale Elementary School,0.96,0.516,0.505,0.36,0.545,NA,NA
6715,North Putnam Community Schools,7049,North Putnam Middle School,NA,0.333,0.431,0.279,NA,NA,NA
6750,Cloverdale Community Schools,7079,Cloverdale Distance Learning Academy,NA,0.319,0.4,0.342,0.333,NA,NA
6750,Cloverdale Community Schools,7082,Cloverdale Elementary School,0.892,0.55,0.507,0.386,NA,NA,NA
6750,Cloverdale Community Schools,7085,Cloverdale Middle School,NA,0.332,0.349,0.429,0.405,NA,NA
6755,Greencastle Community School Corp,7093,Greencastle Middle School,NA,0.363,0.365,0.341,NA,NA,NA
6755,Greencastle Community School Corp,7102,Tzouanakis Intermediate School,0.825,0.511,0.348,0.339,0.406,NA,NA
6795,Union School Corporation,7117,Union Elementary School,NA,0.329,0.229,0.351,0.267,NA,NA
6795,Union School Corporation,7119,Union Junior & High School,NA,0.083,0.167,NA,NA,0.16,0.241
6795,Union School Corporation,7122,Indiana Digital Elementary,0.587,0.067,0.128,0.105,0.058,NA,NA
6795,Union School Corporation,7131,Indiana Digital JR and High School,NA,0.035,0.177,NA,NA,0.086,0.08
6805,Randolph Southern School Corp,7113,Randolph Southern Elementary Sch,0.856,0.5,0.397,0.361,0.395,NA,NA
6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,NA,0.271,0.229,NA,NA,0.161,0.186
6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,NA,0.3,0.365,NA,NA,0.282,0.282
6820,Monroe Central School Corp,7152,Monroe Central Elementary School,0.917,0.577,0.39,0.372,0.357,NA,NA
6825,Randolph Central School Corp,7129,Lee L Driver Middle School,NA,0.262,0.259,0.316,NA,NA,NA
6825,Randolph Central School Corp,7145,Willard Elementary School,0.815,0.472,0.361,0.312,0.5,NA,NA
6825,Randolph Central School Corp,7146,Deerfield Elementary School,NA,0.703,0.5,0.517,0.516,NA,NA
6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,NA,0.106,0.212,NA,NA,0.074,0.143
6835,Randolph Eastern School Corp,7164,North Side Elementary School,0.809,0.415,0.228,0.297,0.181,NA,NA
6865,South Ripley Com Sch Corp,7174,South Ripley Junior High School,NA,0.515,0.565,0.543,NA,NA,NA
6865,South Ripley Com Sch Corp,7178,South Ripley Elementary School,0.882,0.648,0.462,0.495,0.558,NA,NA
6895,Batesville Community School Corp,7219,Batesville Middle School,NA,0.462,0.532,0.435,NA,0.949,NA
6895,Batesville Community School Corp,7229,Batesville Intermediate School,0.963,0.607,0.431,0.5,0.5,NA,NA
6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,NA,0.208,0.308,NA,NA,0.053,0.246
6900,Jac-Cen-Del Community Sch Corp,7203,Jac-Cen-Del Elementary School,0.88,0.433,0.337,0.379,0.367,NA,NA
6910,Milan Community Schools,7207,Milan Middle School,NA,0.235,0.404,NA,NA,NA,NA
6910,Milan Community Schools,7209,Milan Elementary School,0.858,0.519,0.377,0.298,NA,NA,NA
6910,Milan Community Schools,7212,Milan Intermediate School,NA,0.286,0.245,0.274,0.397,NA,NA
6995,Rush County Schools,7233,Milroy Elementary School,NA,0.337,0.326,0.526,0.394,NA,NA
6995,Rush County Schools,7253,Arlington Elementary School,NA,0.33,0.309,0.327,0.259,NA,NA
6995,Rush County Schools,7271,Rushville Elementary School,0.739,0.451,0.418,0.359,0.379,NA,NA
6995,Rush County Schools,7272,Rushville Elementary School West,0.9,0.292,0.256,0.227,0.222,NA,NA
6995,Rush County Schools,7290,Benjamin Rush Middle School,NA,0.371,0.364,NA,NA,NA,NA
7150,John Glenn School Corporation,5916,Harold C Urey Middle School,NA,0.359,0.49,NA,NA,NA,NA
7150,John Glenn School Corporation,7456,North Liberty School,0.955,0.505,0.477,0.513,0.468,NA,NA
7150,John Glenn School Corporation,7457,Walkerton Elementary School,0.944,0.651,0.549,0.446,0.568,NA,NA
7175,Penn-Harris-Madison School Corp,7323,Walt Disney Elementary School,0.818,0.45,0.388,0.233,0.31,NA,NA
7175,Penn-Harris-Madison School Corp,7324,Prairie Vista Elementary School,0.973,0.88,0.822,0.816,0.86,NA,NA
7175,Penn-Harris-Madison School Corp,7329,Mary Frank Harris Elementary Sch,0.848,0.754,0.647,0.563,0.318,NA,NA
7175,Penn-Harris-Madison School Corp,7334,Schmucker Middle School,NA,0.494,0.577,0.537,NA,NA,NA
7175,Penn-Harris-Madison School Corp,7336,Virgil I Grissom Middle School,NA,0.267,0.469,0.436,NA,NA,NA
7175,Penn-Harris-Madison School Corp,7341,Madison Elementary School,NA,0.525,0.557,0.381,0.591,NA,NA
7175,Penn-Harris-Madison School Corp,7361,Elm Road Elementary School,0.752,0.63,0.496,0.447,0.478,NA,NA
7175,Penn-Harris-Madison School Corp,7365,Elsie Rogers Elementary School,0.809,0.65,0.462,0.509,0.346,NA,NA
7175,Penn-Harris-Madison School Corp,7372,Discovery Middle School,NA,0.713,0.743,0.64,NA,NA,NA
7175,Penn-Harris-Madison School Corp,7377,Moran Elementary School,0.844,0.591,0.549,0.382,0.397,NA,NA
7175,Penn-Harris-Madison School Corp,7379,Bittersweet Elementary School,0.869,0.704,0.642,0.455,0.5,NA,NA
7175,Penn-Harris-Madison School Corp,7383,Horizon Elementary School,0.879,0.768,0.695,0.678,0.748,NA,NA
7175,Penn-Harris-Madison School Corp,7386,Meadow's Edge Elementary School,0.751,0.489,0.376,0.357,0.329,NA,NA
7175,Penn-Harris-Madison School Corp,7390,Northpoint Elementary School,0.989,0.896,0.847,0.869,0.843,NA,NA
7200,School City of Mishawaka,7459,Fred J Hums Elementary School,0.868,0.551,0.546,0.378,0.444,NA,NA
7200,School City of Mishawaka,7465,John J Young Middle School,NA,0.166,0.291,NA,NA,NA,NA
7200,School City of Mishawaka,7467,Oaklawn Campus Program,NA,0,0.059,NA,NA,NA,NA
7200,School City of Mishawaka,7469,Battell Elementary School,0.879,0.372,0.297,0.333,0.367,NA,NA
7200,School City of Mishawaka,7473,Beiger Elementary School,0.827,0.365,0.304,0.303,0.364,NA,NA
7200,School City of Mishawaka,7478,Liberty Elementary School,NA,0.248,0.205,0.231,0.138,NA,NA
7200,School City of Mishawaka,7481,Emmons Elementary School,NA,0.237,0.152,0.174,0.15,NA,NA
7200,School City of Mishawaka,7485,Lasalle Elementary School,NA,0.161,0.13,0.111,0.033,NA,NA
7200,School City of Mishawaka,7499,Twin Branch Elementary School,0.886,0.524,0.482,0.453,0.409,NA,NA
7205,South Bend Community School Corp,7248,South Bend Virtual School,NA,0.048,0.159,0.13,NA,NA,0.111
7205,South Bend Community School Corp,7417,Warren Elementary School,NA,0.253,0.173,0.308,0.074,NA,NA
7205,South Bend Community School Corp,7425,Clay International Academy,0.673,0.119,0.203,0.23,0,NA,NA
7205,South Bend Community School Corp,7435,Darden Elementary School,0.75,0.121,0.148,0.18,0.135,NA,NA
7205,South Bend Community School Corp,7441,Swanson Traditional School,0.893,0.673,0.52,0.458,0.538,NA,NA
7205,South Bend Community School Corp,7510,Jackson Middle School,NA,0.048,0.084,0.099,NA,NA,NA
7205,South Bend Community School Corp,7512,LaSalle Academy,NA,0.41,0.722,0.681,NA,NA,NA
7205,South Bend Community School Corp,7533,Coquillard Elementary School,0.267,0.072,0.058,0.07,0.087,NA,NA
7205,South Bend Community School Corp,7537,Edison Middle School,NA,0.029,0.087,0.08,NA,NA,NA
7205,South Bend Community School Corp,7545,Harrison Elementary School,0.31,0.129,0.08,0.076,0.02,NA,NA
7205,South Bend Community School Corp,7546,Marshall Traditional School,0.776,0.324,0.314,0.25,0.172,NA,NA
7205,South Bend Community School Corp,7549,Jefferson Traditional School,NA,0.147,0.203,0.22,NA,NA,NA
7205,South Bend Community School Corp,7555,Kennedy Academy,0.909,0.433,0.481,0.515,0.628,NA,NA
7205,South Bend Community School Corp,7559,Dickinson Fine Arts Academy,NA,0.032,0.112,0.047,NA,NA,NA
7205,South Bend Community School Corp,7561,Lincoln Elementary School,NA,0.071,0.066,0.026,0.016,NA,NA
7205,South Bend Community School Corp,7569,McKinley Elementary School,0.404,0.133,0.128,0.054,0.162,NA,NA
7205,South Bend Community School Corp,7573,Madison S.T.E.A.M. Academy,NA,0.087,0.102,0.074,0.04,NA,NA
7205,South Bend Community School Corp,7577,Marquette Montessori Academy,0.833,0.151,0.288,0.279,0.07,NA,NA
7205,South Bend Community School Corp,7585,Monroe Elementary School,0.411,0.127,0.105,0.042,0.205,NA,NA
7205,South Bend Community School Corp,7588,Wilson Elementary School,NA,0.068,0.054,0.029,0.075,NA,NA
7205,South Bend Community School Corp,7593,Muessel Elementary School,NA,0.065,0.037,0.024,0,NA,NA
7205,South Bend Community School Corp,7597,Navarre Middle School,NA,0.008,0.07,0.006,NA,NA,NA
7205,South Bend Community School Corp,7601,Nuner Fine Arts Academy,NA,0.118,0.142,0.066,0.062,NA,NA
7205,South Bend Community School Corp,7632,Juvenile Justice Center,NA,NA,NA,NA,NA,NA,NA
7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,NA,0.312,0.295,NA,NA,0.327,0.179
7215,Union-North United School Corp,7400,LaVille Elementary School,0.876,0.448,0.379,0.346,0.442,NA,NA
7230,Scott County School District 1,7630,Austin Elementary School,0.69,0.262,0.294,0.354,0.128,NA,NA
7230,Scott County School District 1,7631,Austin Middle School,NA,0.17,0.294,0.143,NA,NA,NA
7255,Scott County School District 2,7633,Johnson Elementary School,NA,0.591,0.4,0.452,0.517,NA,NA
7255,Scott County School District 2,7637,Lexington Elementary School,0.808,0.702,0.617,0.484,0.657,NA,NA
7255,Scott County School District 2,7645,Scottsburg Middle School,NA,0.311,0.426,0.409,NA,NA,NA
7255,Scott County School District 2,7649,Scottsburg Elem School,0.866,0.422,0.357,0.396,0.435,NA,NA
7255,Scott County School District 2,7653,Vienna-Finley Elementary School,0.898,0.514,0.409,0.49,0.438,NA,NA
7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,NA,0.455,0.49,0.4,NA,0.226,0.242
7285,Shelby Eastern Schools,7663,Morristown Elementary School,0.858,0.487,0.367,0.396,0.345,NA,NA
7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,NA,0.27,0.333,0.381,NA,0.15,0.146
7285,Shelby Eastern Schools,7667,Waldron Elementary School,0.952,0.645,0.504,0.6,0.583,NA,NA
7350,Northwestern Con School Corp,7691,Triton Central Elementary School,0.937,0.556,0.411,0.348,NA,NA,NA
7350,Northwestern Con School Corp,7697,Triton Central Middle School,NA,0.439,0.468,0.441,0.5,NA,NA
7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,NA,0.25,0.37,NA,NA,0.114,0.2
7360,Southwestern Con Sch Shelby Co,7703,Southwestern Elementary School,0.829,0.434,0.453,0.354,0.512,NA,NA
7365,Shelbyville Central Schools,7721,Shelbyville Middle School,NA,0.374,0.375,0.369,NA,0.686,NA
7365,Shelbyville Central Schools,7725,Coulston Elementary School,0.735,0.429,0.33,0.282,0.205,NA,NA
7365,Shelbyville Central Schools,7729,Thomas A Hendricks Elementary Sch,0.799,0.383,0.327,0.269,0.3,NA,NA
7365,Shelbyville Central Schools,7733,William F Loper Elementary School,0.865,0.511,0.317,0.355,0.273,NA,NA
7385,North Spencer County Sch Corp,7751,Chrisney Elementary School,0.95,0.735,0.529,0.698,0.5,NA,NA
7385,North Spencer County Sch Corp,7753,David Turnham Education Center,0.912,0.651,0.658,0.608,0.722,NA,NA
7385,North Spencer County Sch Corp,7755,Nancy Hanks Elementary School,NA,0.806,0.705,0.695,0.575,NA,NA
7385,North Spencer County Sch Corp,7761,Heritage Hills Middle School,NA,0.605,0.663,NA,NA,NA,NA
7385,North Spencer County Sch Corp,7767,Lincoln Trail Elementary School,1,0.705,0.65,0.611,0.717,NA,NA
7445,South Spencer County Sch Corp,7789,Luce Elementary School,NA,0.478,0.446,0.455,0.321,NA,NA
7445,South Spencer County Sch Corp,7797,South Spencer Middle School,NA,0.368,0.552,0.444,NA,NA,NA
7445,South Spencer County Sch Corp,7803,Rockport-Ohio Elementary School,0.953,0.504,0.458,0.513,0.31,NA,NA
7495,Oregon-Davis School Corp,7818,Oregon-Davis Elementary School,0.923,0.327,0.265,0.171,0.344,NA,NA
7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,NA,0.068,0.257,NA,NA,0.136,0.088
7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,NA,0.25,0.324,NA,NA,0.217,0.158
7515,North Judson-San Pierre Sch Corp,7851,North Judson-San Pierre Elem Sch,0.781,0.439,0.34,0.307,0.353,NA,NA
7525,Knox Community School Corp,7837,Knox Community Middle School,NA,0.213,0.244,0.216,0.22,0.35,NA
7525,Knox Community School Corp,7845,Knox Community Elementary School,0.83,0.511,0.369,0.372,NA,NA,NA
7605,Fremont Community Schools,7881,Fremont Elementary School,0.866,0.546,0.447,0.469,NA,NA,NA
7605,Fremont Community Schools,7884,Fremont Middle School,NA,0.415,0.458,0.429,0.389,NA,NA
7610,Hamilton Community Schools,7885,Hamilton Community High School,NA,0.234,0.312,0.333,NA,0.091,0.304
7610,Hamilton Community Schools,7889,Hamilton Community Elementary Sch,NA,0.554,0.365,0.414,0.619,NA,NA
7615,MSD Steuben County,7895,Angola Middle School,NA,0.409,0.452,0.487,NA,0.784,NA
7615,MSD Steuben County,7897,Carlin Park Elementary School,0.782,0.301,0.203,0.237,0.487,NA,NA
7615,MSD Steuben County,7899,Ryan Park Elementary School,0.757,0.635,0.453,0.441,0.431,NA,NA
7615,MSD Steuben County,7901,Hendry Park Elementary School,0.863,0.357,0.304,0.321,0.421,NA,NA
7615,MSD Steuben County,7905,Pleasant Lake Elementary School,0.867,0.559,0.407,0.588,0.65,NA,NA
7645,Northeast School Corp,7917,North Central Jr/Sr High School,NA,0.036,0.205,NA,NA,0.203,0.095
7645,Northeast School Corp,7921,Northeast North Elementary School,NA,0.38,0.282,0.315,0.211,NA,NA
7645,Northeast School Corp,7941,Northeast East Elementary School,NA,0.628,0.423,0.475,0.35,NA,NA
7715,Southwest School Corporation,7953,Carlisle Elementary School,NA,0.511,0.5,0.233,0.481,NA,NA
7715,Southwest School Corporation,7954,Carlisle Middle School,NA,0.207,0.446,0.385,NA,0.778,NA
7715,Southwest School Corporation,7961,Sullivan Middle School,NA,0.505,0.477,0.512,NA,0.5,NA
7715,Southwest School Corporation,7965,Sullivan Elementary School,0.803,0.354,0.3,0.207,0.243,NA,NA
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,0.897,0.428,0.409,0.376,0.292,NA,NA
7775,Switzerland County School Corp,7987,Switzerland Co Middle School,NA,0.29,0.359,NA,NA,NA,NA
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,0.841,0.386,0.341,0.279,0.593,NA,NA
7855,Lafayette School Corporation,8073,Lafayette Sunnyside Intermediate,NA,0.274,0.26,0.306,0.202,NA,NA
7855,Lafayette School Corporation,8077,Lafayette Tecumseh Jr High School,NA,0.237,0.272,NA,NA,1,NA
7855,Lafayette School Corporation,8089,Edgelea Elementary School,0.931,0.584,0.466,0.446,NA,NA,NA
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,0.911,0.455,0.414,0.371,NA,NA,NA
7855,Lafayette School Corporation,8103,Miami Elementary School,0.75,0.238,0.159,0.101,NA,NA,NA
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,0.936,0.364,0.266,0.067,NA,NA,NA
7855,Lafayette School Corporation,8105,Murdock Elementary School,0.858,0.637,0.429,0.279,NA,NA,NA
7855,Lafayette School Corporation,8108,Oakland Elementary School,0.84,0.446,0.402,0.231,NA,NA,NA
7855,Lafayette School Corporation,8117,Vinton Elementary School,0.875,0.472,0.325,0.245,NA,NA,NA
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,0.986,0.467,0.408,0.28,NA,NA,NA
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,0.825,0.513,0.38,0.3,0.472,NA,NA
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,0.838,0.638,0.533,0.6,0.585,NA,NA
7865,Tippecanoe School Corp,8007,Hershey Elementary School,0.875,0.699,0.623,0.637,0.518,NA,NA
7865,Tippecanoe School Corp,8009,Mintonye Elementary School,0.844,0.564,0.502,0.556,0.47,NA,NA
7865,Tippecanoe School Corp,8017,Dayton Elementary School,0.966,0.545,0.539,0.484,0.516,NA,NA
7865,Tippecanoe School Corp,8019,Burnett Creek Elementary School,0.89,0.675,0.619,0.694,0.717,NA,NA
7865,Tippecanoe School Corp,8021,Wea Ridge Elementary School,0.871,0.358,0.289,0.27,0.26,NA,NA
7865,Tippecanoe School Corp,8024,Battle Ground Elementary School,0.862,0.571,0.491,0.544,0.588,NA,NA
7865,Tippecanoe School Corp,8025,Battle Ground Middle School,NA,0.406,0.538,0.578,NA,NA,NA
7865,Tippecanoe School Corp,8026,Wainwright Middle School,NA,0.346,0.428,0.371,NA,NA,NA
7865,Tippecanoe School Corp,8033,East Tipp Middle School,NA,0.555,0.599,0.642,NA,NA,NA
7865,Tippecanoe School Corp,8035,James Cole Elementary School,0.944,0.589,0.404,0.453,0.721,NA,NA
7865,Tippecanoe School Corp,8041,Klondike Middle School,NA,0.47,0.53,0.573,NA,NA,NA
7865,Tippecanoe School Corp,8042,Klondike Elementary School,0.792,0.558,0.515,0.547,0.484,NA,NA
7865,Tippecanoe School Corp,8045,Southwestern Middle School,NA,0.233,0.247,0.288,NA,NA,NA
7865,Tippecanoe School Corp,8049,Wea Ridge Middle School,NA,0.337,0.34,0.372,NA,NA,NA
7865,Tippecanoe School Corp,8111,Woodland Elementary School,0.841,0.52,0.383,0.396,0.267,NA,NA
7875,West Lafayette Com School Corp,8129,West Lafayette Jr/Sr High School,NA,0.605,0.634,NA,NA,0.61,0.727
7875,West Lafayette Com School Corp,8135,West Lafayette Intermediate School,NA,0.664,0.582,0.64,0.75,NA,NA
7875,West Lafayette Com School Corp,8138,West Lafayette Elementary School,0.877,0.781,0.639,NA,NA,NA,NA
7935,Tri-Central Community Schools,8154,Tri Central Elementary,0.862,0.448,0.37,0.387,0.45,NA,NA
7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,NA,0.278,0.402,0.345,NA,0.258,0.293
7945,Tipton Community School Corp,8163,Tipton Elementary School,0.82,0.532,0.428,0.462,0.514,NA,NA
7945,Tipton Community School Corp,8167,Tipton Middle School,NA,0.254,0.33,0.316,NA,NA,NA
7950,Union Co/Clg Corner Joint Sch Dist,8206,Union County Middle School,NA,0.38,0.432,0.265,NA,NA,NA
7950,Union Co/Clg Corner Joint Sch Dist,8209,Liberty Elementary School,0.904,0.586,0.561,0.585,0.468,NA,NA
