corp_id,corp_name,schl_id,schl_name,sc_prof_pct
5740,Monroe County Community Sch Corp,6181,Arlington Heights Elementary Sch,0.224
5740,Monroe County Community Sch Corp,6187,Childs Elementary School,0.746
5740,Monroe County Community Sch Corp,6189,Clear Creek Elementary School,0.295
5740,Monroe County Community Sch Corp,6197,Fairview Elementary School,0.2
5740,Monroe County Community Sch Corp,6213,Marlin Elementary School,0.615
5740,Monroe County Community Sch Corp,6225,Templeton Elementary School,0.34
5740,Monroe County Community Sch Corp,6226,University Elementary School,0.743
5835,North Montgomery Com Sch Corp,6240,Pleasant Hill Elementary School,0.568
5835,North Montgomery Com Sch Corp,6243,Lester B Sommer Elementary School,0.455
5835,North Montgomery Com Sch Corp,6244,North Montgomery Middle School,0.326
5835,North Montgomery Com Sch Corp,6246,Sugar Creek Elementary School,0.487
5845,South Montgomery Com Sch Corp,6233,Ladoga Elementary School,0.609
5845,South Montgomery Com Sch Corp,6258,Walnut Elementary School,0.414
5845,South Montgomery Com Sch Corp,6261,Southmont Jr High School,0.575
5845,South Montgomery Com Sch Corp,6269,New Market Elementary School,0.308
5855,Crawfordsville Community Schools,6281,Crawfordsville Middle School,0.287
5855,Crawfordsville Community Schools,6289,Mollie B Hoover Elementary School,0.347
5900,Monroe-Gregg School District,6315,Monrovia Middle School,0.315
5900,Monroe-Gregg School District,6323,Monrovia Elementary School,0.155
5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,0.368
5910,Eminence Community School Corp,6327,Eminence Elementary School,0.286
5925,MSD Martinsville Schools,6309,Green Township Elementary School,0.464
5925,MSD Martinsville Schools,6334,Bell Intermediate Academy,0.342
5925,MSD Martinsville Schools,6337,Brooklyn STEM Academy,0.389
5925,MSD Martinsville Schools,6341,Centerton Elementary School,0.471
5925,MSD Martinsville Schools,6344,South Elementary School of Communications,0.231
5925,MSD Martinsville Schools,6349,Charles L Smith Fine Arts Academy,0.333
5925,MSD Martinsville Schools,6357,Paragon Elementary School,0.132
5925,MSD Martinsville Schools,6361,Poston Road Elementary School,0.406
5930,Mooresville Con School Corp,6375,Neil Armstrong Elementary School,0.333
5930,Mooresville Con School Corp,6381,Newby Memorial Elementary School,0.33
5930,Mooresville Con School Corp,6385,North Madison Elementary School,0.291
5930,Mooresville Con School Corp,6387,Northwood Elementary School,0.248
5930,Mooresville Con School Corp,6393,Waverly Elementary School,0.458
5945,North Newton School Corp,6397,Morocco Elementary School,0.26
5945,North Newton School Corp,6405,Lake Village Elementary School,0.4
5945,North Newton School Corp,6409,Lincoln Elementary School,0.333
5995,South Newton School Corp,6431,South Newton Elementary School,0.397
5995,South Newton School Corp,6433,South Newton Middle School,0.333
6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,0.321
6055,Central Noble Com School Corp,6454,Central Noble Elementary School,0.386
6060,East Noble School Corporation,6457,Avilla Elementary School,0.283
6060,East Noble School Corporation,6461,East Noble Middle School,0.236
6060,East Noble School Corporation,6465,Rome City Elementary School,0.244
6060,East Noble School Corporation,6477,North Side Elementary School,0.327
6060,East Noble School Corporation,6478,South Side Elementary School,0.189
6060,East Noble School Corporation,6485,Wayne Center Elem School,0.333
6065,West Noble School Corporation,6509,West Noble Middle School,0.252
6065,West Noble School Corporation,6510,West Noble Elementary School,0.122
6080,Rising Sun-Ohio Co Com,6511,Ohio County Elementary School,0.411
6080,Rising Sun-Ohio Co Com,6512,Ohio County Middle School,0.292
6145,Orleans Community Schools,6577,Orleans Elementary School,0.277
6155,Paoli Community School Corp,6587,Throop Elementary School,0.506
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,0.224
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,0.392
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,0.543
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,0.279
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,0.291
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,0.412
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,0.38
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,0.283
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,0.453
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,0.219
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,0.358
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,0.328
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,0.471
6375,North Central Parke Comm Schl Corp,6652,Parke Heritage Middle School,0.333
6445,Pike County School Corp,6768,Pike Central Middle School,0.342
6445,Pike County School Corp,6808,Winslow Elementary School,0.349
6445,Pike County School Corp,6809,Petersburg Elementary School,0.358
6455,Porter County Education Services,6811,Porter County Education Services,NA
6460,MSD Boone Township,6814,Hebron Middle School,0.595
6460,MSD Boone Township,6815,Hebron Elementary School,0.592
6470,Duneland School Corporation,6817,Jackson Elementary School,0.765
6470,Duneland School Corporation,6819,Brummitt Elementary School,0.721
6470,Duneland School Corporation,6821,Liberty Intermediate School,0.652
6470,Duneland School Corporation,6823,Liberty Elementary School,0.465
6470,Duneland School Corporation,6926,Trojan Virtual Academy,NA
6470,Duneland School Corporation,6927,Westchester Intermediate School,0.452
6470,Duneland School Corporation,6928,Bailly Elementary School,0.568
6470,Duneland School Corporation,6941,Newton Yost Elementary School,0.422
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,0.607
6510,East Porter County School Corp,6828,Morgan Township Elementary School,0.596
6510,East Porter County School Corp,6833,Kouts Middle/High School,0.569
6510,East Porter County School Corp,6835,Kouts Elementary School,0.578
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,0.69
6510,East Porter County School Corp,6852,Washington Twp Elementary School,0.357
6520,Porter Township School Corp,6837,Boone Grove Elementary School,0.538
6520,Porter Township School Corp,6839,Boone Grove Middle School,0.464
6530,Union Township School Corp,6843,Union Township Middle School,0.406
6530,Union Township School Corp,6845,Union Center Elementary School,0.711
6530,Union Township School Corp,6846,John Simatovich Elementary School,0.636
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,0.298
6550,Portage Township Schools,6859,William Fegely Middle School,0.254
6550,Portage Township Schools,6861,Crisman Elementary School,0.257
6550,Portage Township Schools,6865,Central Elementary School,0.178
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,0.34
6550,Portage Township Schools,6871,Willowcreek Middle School,0.303
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,0.253
6550,Portage Township Schools,6876,Paul Saylor Elementary School,0.149
6550,Portage Township Schools,6877,George L Myers Elementary School,0.237
6550,Portage Township Schools,6879,South Haven Elementary School,0.205
6560,Valparaiso Community Schools,6885,Benjamin Franklin Middle School,0.631
6560,Valparaiso Community Schools,6887,Thomas Jefferson Middle School,0.564
6560,Valparaiso Community Schools,6888,Thomas Jefferson Elementary School,0.564
6560,Valparaiso Community Schools,6891,Central Elementary School,0.7
6560,Valparaiso Community Schools,6893,Flint Lake Elementary School,0.286
6560,Valparaiso Community Schools,6897,Cooks Corners Elementary School,0.636
6560,Valparaiso Community Schools,6903,Heavilin Elementary School,0.654
6560,Valparaiso Community Schools,6913,Memorial Elementary School,0.882
6560,Valparaiso Community Schools,6917,Northview Elementary School,0.429
6560,Valparaiso Community Schools,6921,Parkview Elementary School,0.5
6590,MSD Mount Vernon,6953,Mount Vernon Jr High School,0.282
6590,MSD Mount Vernon,6961,West Elementary School,0.492
6590,MSD Mount Vernon,6965,Farmersville Elementary School,0.472
6590,MSD Mount Vernon,6969,Marrs Elementary School,0.607
6600,MSD North Posey Co Schools,6985,North Elementary School,0.519
6600,MSD North Posey Co Schools,6989,South Terrace Elementary,0.67
6620,Eastern Pulaski Community Sch Corp,6994,Eastern Pulaski Elementary School,0.462
6620,Eastern Pulaski Community Sch Corp,6996,Winamac Community Middle School,0.478
6630,West Central School Corp,7027,West Central Elementary School,0.352
6705,South Putnam Community Schools,7055,Central Elementary School,0.367
6705,South Putnam Community Schools,7056,South Putnam Middle School,0.457
6705,South Putnam Community Schools,7057,Fillmore Elementary School,0.611
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,0.364
6715,North Putnam Community Schools,7045,Roachdale Elementary School,0.36
6715,North Putnam Community Schools,7049,North Putnam Middle School,0.279
6750,Cloverdale Community Schools,7079,Cloverdale Distance Learning Academy,0.342
6750,Cloverdale Community Schools,7082,Cloverdale Elementary School,0.386
6750,Cloverdale Community Schools,7085,Cloverdale Middle School,0.429
6755,Greencastle Community School Corp,7093,Greencastle Middle School,0.341
6755,Greencastle Community School Corp,7102,Tzouanakis Intermediate School,0.339
6795,Union School Corporation,7117,Union Elementary School,0.351
6795,Union School Corporation,7122,Indiana Digital Elementary,0.105
6805,Randolph Southern School Corp,7113,Randolph Southern Elementary Sch,0.361
6820,Monroe Central School Corp,7152,Monroe Central Elementary School,0.372
6825,Randolph Central School Corp,7129,Lee L Driver Middle School,0.316
6825,Randolph Central School Corp,7145,Willard Elementary School,0.312
6825,Randolph Central School Corp,7146,Deerfield Elementary School,0.517
6835,Randolph Eastern School Corp,7164,North Side Elementary School,0.297
6865,South Ripley Com Sch Corp,7174,South Ripley Junior High School,0.543
6865,South Ripley Com Sch Corp,7178,South Ripley Elementary School,0.495
6895,Batesville Community School Corp,7219,Batesville Middle School,0.435
6895,Batesville Community School Corp,7229,Batesville Intermediate School,0.5
6900,Jac-Cen-Del Community Sch Corp,7203,Jac-Cen-Del Elementary School,0.379
6910,Milan Community Schools,7209,Milan Elementary School,0.298
6910,Milan Community Schools,7212,Milan Intermediate School,0.274
6995,Rush County Schools,7233,Milroy Elementary School,0.526
6995,Rush County Schools,7253,Arlington Elementary School,0.327
6995,Rush County Schools,7271,Rushville Elementary School,0.359
6995,Rush County Schools,7272,Rushville Elementary School West,0.227
7150,John Glenn School Corporation,7456,North Liberty School,0.513
7150,John Glenn School Corporation,7457,Walkerton Elementary School,0.446
7175,Penn-Harris-Madison School Corp,7323,Walt Disney Elementary School,0.233
7175,Penn-Harris-Madison School Corp,7324,Prairie Vista Elementary School,0.816
7175,Penn-Harris-Madison School Corp,7329,Mary Frank Harris Elementary Sch,0.563
7175,Penn-Harris-Madison School Corp,7334,Schmucker Middle School,0.537
7175,Penn-Harris-Madison School Corp,7336,Virgil I Grissom Middle School,0.436
7175,Penn-Harris-Madison School Corp,7341,Madison Elementary School,0.381
7175,Penn-Harris-Madison School Corp,7361,Elm Road Elementary School,0.447
7175,Penn-Harris-Madison School Corp,7365,Elsie Rogers Elementary School,0.509
7175,Penn-Harris-Madison School Corp,7372,Discovery Middle School,0.64
7175,Penn-Harris-Madison School Corp,7377,Moran Elementary School,0.382
7175,Penn-Harris-Madison School Corp,7379,Bittersweet Elementary School,0.455
7175,Penn-Harris-Madison School Corp,7383,Horizon Elementary School,0.678
7175,Penn-Harris-Madison School Corp,7386,Meadow's Edge Elementary School,0.357
7175,Penn-Harris-Madison School Corp,7390,Northpoint Elementary School,0.869
7200,School City of Mishawaka,7459,Fred J Hums Elementary School,0.378
7200,School City of Mishawaka,7467,Oaklawn Campus Program,NA
7200,School City of Mishawaka,7469,Battell Elementary School,0.333
7200,School City of Mishawaka,7473,Beiger Elementary School,0.303
7200,School City of Mishawaka,7478,Liberty Elementary School,0.231
7200,School City of Mishawaka,7481,Emmons Elementary School,0.174
7200,School City of Mishawaka,7485,Lasalle Elementary School,0.111
7200,School City of Mishawaka,7499,Twin Branch Elementary School,0.453
7205,South Bend Community School Corp,7248,South Bend Virtual School,0.13
7205,South Bend Community School Corp,7417,Warren Elementary School,0.308
7205,South Bend Community School Corp,7425,Clay International Academy,0.23
7205,South Bend Community School Corp,7435,Darden Elementary School,0.18
7205,South Bend Community School Corp,7441,Swanson Traditional School,0.458
7205,South Bend Community School Corp,7510,Jackson Middle School,0.099
7205,South Bend Community School Corp,7512,LaSalle Academy,0.681
7205,South Bend Community School Corp,7533,Coquillard Elementary School,0.07
7205,South Bend Community School Corp,7537,Edison Middle School,0.08
7205,South Bend Community School Corp,7545,Harrison Elementary School,0.076
7205,South Bend Community School Corp,7546,Marshall Traditional School,0.25
7205,South Bend Community School Corp,7549,Jefferson Traditional School,0.22
7205,South Bend Community School Corp,7555,Kennedy Academy,0.515
7205,South Bend Community School Corp,7559,Dickinson Fine Arts Academy,0.047
7205,South Bend Community School Corp,7561,Lincoln Elementary School,0.026
7205,South Bend Community School Corp,7569,McKinley Elementary School,0.054
7205,South Bend Community School Corp,7573,Madison S.T.E.A.M. Academy,0.074
7205,South Bend Community School Corp,7577,Marquette Montessori Academy,0.279
7205,South Bend Community School Corp,7585,Monroe Elementary School,0.042
7205,South Bend Community School Corp,7588,Wilson Elementary School,0.029
7205,South Bend Community School Corp,7593,Muessel Elementary School,0.024
7205,South Bend Community School Corp,7597,Navarre Middle School,0.006
7205,South Bend Community School Corp,7601,Nuner Fine Arts Academy,0.066
7215,Union-North United School Corp,7400,LaVille Elementary School,0.346
7230,Scott County School District 1,7630,Austin Elementary School,0.354
7230,Scott County School District 1,7631,Austin Middle School,0.143
7255,Scott County School District 2,7633,Johnson Elementary School,0.452
7255,Scott County School District 2,7637,Lexington Elementary School,0.484
7255,Scott County School District 2,7645,Scottsburg Middle School,0.409
7255,Scott County School District 2,7649,Scottsburg Elem School,0.396
7255,Scott County School District 2,7653,Vienna-Finley Elementary School,0.49
7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,0.4
7285,Shelby Eastern Schools,7663,Morristown Elementary School,0.396
7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,0.381
7285,Shelby Eastern Schools,7667,Waldron Elementary School,0.6
7350,Northwestern Con School Corp,7691,Triton Central Elementary School,0.348
7350,Northwestern Con School Corp,7697,Triton Central Middle School,0.441
7360,Southwestern Con Sch Shelby Co,7703,Southwestern Elementary School,0.354
7365,Shelbyville Central Schools,7721,Shelbyville Middle School,0.369
7365,Shelbyville Central Schools,7725,Coulston Elementary School,0.282
7365,Shelbyville Central Schools,7729,Thomas A Hendricks Elementary Sch,0.269
7365,Shelbyville Central Schools,7733,William F Loper Elementary School,0.355
7385,North Spencer County Sch Corp,7751,Chrisney Elementary School,0.698
7385,North Spencer County Sch Corp,7753,David Turnham Education Center,0.608
7385,North Spencer County Sch Corp,7755,Nancy Hanks Elementary School,0.695
7385,North Spencer County Sch Corp,7767,Lincoln Trail Elementary School,0.611
7445,South Spencer County Sch Corp,7789,Luce Elementary School,0.455
7445,South Spencer County Sch Corp,7797,South Spencer Middle School,0.444
7445,South Spencer County Sch Corp,7803,Rockport-Ohio Elementary School,0.513
7495,Oregon-Davis School Corp,7818,Oregon-Davis Elementary School,0.171
7515,North Judson-San Pierre Sch Corp,7851,North Judson-San Pierre Elem Sch,0.307
7525,Knox Community School Corp,7837,Knox Community Middle School,0.216
7525,Knox Community School Corp,7845,Knox Community Elementary School,0.372
7605,Fremont Community Schools,7881,Fremont Elementary School,0.469
7605,Fremont Community Schools,7884,Fremont Middle School,0.429
7610,Hamilton Community Schools,7885,Hamilton Community High School,0.333
7610,Hamilton Community Schools,7889,Hamilton Community Elementary Sch,0.414
7615,MSD Steuben County,7895,Angola Middle School,0.487
7615,MSD Steuben County,7897,Carlin Park Elementary School,0.237
7615,MSD Steuben County,7899,Ryan Park Elementary School,0.441
7615,MSD Steuben County,7901,Hendry Park Elementary School,0.321
7615,MSD Steuben County,7905,Pleasant Lake Elementary School,0.588
7645,Northeast School Corp,7921,Northeast North Elementary School,0.315
7645,Northeast School Corp,7941,Northeast East Elementary School,0.475
7715,Southwest School Corporation,7953,Carlisle Elementary School,0.233
7715,Southwest School Corporation,7954,Carlisle Middle School,0.385
7715,Southwest School Corporation,7961,Sullivan Middle School,0.512
7715,Southwest School Corporation,7965,Sullivan Elementary School,0.207
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,0.376
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,0.279
7855,Lafayette School Corporation,8073,Lafayette Sunnyside Intermediate,0.306
7855,Lafayette School Corporation,8089,Edgelea Elementary School,0.446
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,0.371
7855,Lafayette School Corporation,8103,Miami Elementary School,0.101
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,0.067
7855,Lafayette School Corporation,8105,Murdock Elementary School,0.279
7855,Lafayette School Corporation,8108,Oakland Elementary School,0.231
7855,Lafayette School Corporation,8117,Vinton Elementary School,0.245
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,0.28
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,0.3
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,0.6
7865,Tippecanoe School Corp,8007,Hershey Elementary School,0.637
7865,Tippecanoe School Corp,8009,Mintonye Elementary School,0.556
7865,Tippecanoe School Corp,8017,Dayton Elementary School,0.484
7865,Tippecanoe School Corp,8019,Burnett Creek Elementary School,0.694
7865,Tippecanoe School Corp,8021,Wea Ridge Elementary School,0.27
7865,Tippecanoe School Corp,8024,Battle Ground Elementary School,0.544
7865,Tippecanoe School Corp,8025,Battle Ground Middle School,0.578
7865,Tippecanoe School Corp,8026,Wainwright Middle School,0.371
7865,Tippecanoe School Corp,8033,East Tipp Middle School,0.642
7865,Tippecanoe School Corp,8035,James Cole Elementary School,0.453
7865,Tippecanoe School Corp,8041,Klondike Middle School,0.573
7865,Tippecanoe School Corp,8042,Klondike Elementary School,0.547
7865,Tippecanoe School Corp,8045,Southwestern Middle School,0.288
7865,Tippecanoe School Corp,8049,Wea Ridge Middle School,0.372
7865,Tippecanoe School Corp,8111,Woodland Elementary School,0.396
7875,West Lafayette Com School Corp,8135,West Lafayette Intermediate School,0.64
7935,Tri-Central Community Schools,8154,Tri Central Elementary,0.387
7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,0.345
7945,Tipton Community School Corp,8163,Tipton Elementary School,0.462
7945,Tipton Community School Corp,8167,Tipton Middle School,0.316
7950,Union Co/Clg Corner Joint Sch Dist,8206,Union County Middle School,0.265
7950,Union Co/Clg Corner Joint Sch Dist,8209,Liberty Elementary School,0.585
7950,Union Co/Clg Corner Joint Sch Dist,8213,College Corner Union Elem School,0.432
7995,Evansville Vanderburgh School Corp,8207,EVSC Virtual Academy,0.278
7995,Evansville Vanderburgh School Corp,8225,Cynthia Heights Elementary School,0.532
7995,Evansville Vanderburgh School Corp,8229,Scott Elementary School,0.577
7995,Evansville Vanderburgh School Corp,8231,Oak Hill Elementary,0.513
7995,Evansville Vanderburgh School Corp,8242,McCutchanville Elementary School,0.631
7995,Evansville Vanderburgh School Corp,8251,Lincoln School,0.089
7995,Evansville Vanderburgh School Corp,8261,Caze Elementary School,0.057
7995,Evansville Vanderburgh School Corp,8265,Cedar Hall Community School,0.131
7995,Evansville Vanderburgh School Corp,8270,Academy for Innovative Studies,0.033
7995,Evansville Vanderburgh School Corp,8285,Delaware Elementary School,0.157
7995,Evansville Vanderburgh School Corp,8289,Dexter Elementary School,0.176
7995,Evansville Vanderburgh School Corp,8293,Fairlawn Elementary School,0.132
7995,Evansville Vanderburgh School Corp,8301,Glenwood Leadership Academy,0.034
7995,Evansville Vanderburgh School Corp,8309,Harper Elementary School,0.261
7995,Evansville Vanderburgh School Corp,8317,Hebron Elementary School,0.148
7995,Evansville Vanderburgh School Corp,8318,Helfrich Park STEM Academy,0.473
7995,Evansville Vanderburgh School Corp,8321,Stockwell Elementary School,0.182
7995,Evansville Vanderburgh School Corp,8323,Thompkins Middle School,0.435
7995,Evansville Vanderburgh School Corp,8325,Highland Elementary School,0.358
7995,Evansville Vanderburgh School Corp,8329,Lodge Community School,0.038
7995,Evansville Vanderburgh School Corp,8339,McGary Middle School,0.18
7995,Evansville Vanderburgh School Corp,8345,Perry Heights Middle School,0.474
7995,Evansville Vanderburgh School Corp,8349,Plaza Park International Prep Acad,0.249
7995,Evansville Vanderburgh School Corp,8353,Evans School,0.179
7995,Evansville Vanderburgh School Corp,8357,Stringtown Elementary School,0.113
7995,Evansville Vanderburgh School Corp,8361,Tekoppel Elementary School,0.224
7995,Evansville Vanderburgh School Corp,8365,Vogel Elementary School,0.344
7995,Evansville Vanderburgh School Corp,8369,Washington Middle School,0.224
7995,Evansville Vanderburgh School Corp,8376,Daniel Wertz Elementary School,0.319
7995,Evansville Vanderburgh School Corp,8381,West Terrace Elementary School,0.667
8010,North Vermillion Com Sch Corp,8403,North Vermillion Elementary School,0.354
8020,South Vermillion Com Sch Corp,8409,Central Elementary School,0.571
8020,South Vermillion Com Sch Corp,8431,Ernie Pyle Elementary School,0.314
8020,South Vermillion Com Sch Corp,8434,South Vermillion Middle School,0.252
8020,South Vermillion Com Sch Corp,8435,Van Duyn Elementary School,0.422
8030,Vigo County School Corp,8445,Honey Creek Middle School,0.565
8030,Vigo County School Corp,8461,West Vigo Middle School,0.267
8030,Vigo County School Corp,8477,Otter Creek Middle School,0.264
8030,Vigo County School Corp,8481,Sarah Scott Middle School,0.209
8030,Vigo County School Corp,8483,Vigo Virtual School Academy,0.05
8030,Vigo County School Corp,8485,Woodrow Wilson Middle School,0.232
8030,Vigo County School Corp,8497,Sugar Creek Consolidated Elem Sch,0.146
8030,Vigo County School Corp,8505,Davis Park Elementary School,0.205
8030,Vigo County School Corp,8510,Adelaide De Vaney Elementary Sch,0.343
8030,Vigo County School Corp,8511,Dixie Bee Elementary School,0.434
8030,Vigo County School Corp,8517,Farrington Grove Elementary School,0.23
8030,Vigo County School Corp,8521,Fayette Elementary School,0.439
8030,Vigo County School Corp,8525,Rio Grande Elementary School,0.529
8030,Vigo County School Corp,8533,Benjamin Franklin Elem School,0.074
8030,Vigo County School Corp,8537,Blanche E Fuqua Elementary School,0.288
8030,Vigo County School Corp,8543,Hoosier Prairie Elementary School,0.413
8030,Vigo County School Corp,8549,Lost Creek Elementary School,0.519
8030,Vigo County School Corp,8575,Ouabache Elementary School,0.212
8030,Vigo County School Corp,8593,Riley Elementary School,0.375
8030,Vigo County School Corp,8605,Sugar Grove Elementary School,0.364
8030,Vigo County School Corp,8607,Terre Town Elementary School,0.268
8030,Vigo County School Corp,8611,Booker T Washington Alt Sch,NA
8045,Manchester Community Schools,8645,Manchester Intermediate School,0.488
8050,MSD Wabash County Schools,8655,Southwood Jr-Sr High School,0.486
8050,MSD Wabash County Schools,8656,Southwood Elementary School,0.491
8050,MSD Wabash County Schools,8657,Sharp Creek Elementary School,0.398
8060,Wabash City Schools,8694,Wabash Middle School,0.222
8060,Wabash City Schools,8706,O J Neighbours Elementary School,0.283
8115,MSD Warren County,8729,Williamsport Elementary School,0.407
8115,MSD Warren County,8733,Pine Village Elementary School,0.513
8115,MSD Warren County,8744,Warren Central Elementary School,0.373
8130,Warrick County School Corp,8760,Castle South Middle School,0.571
8130,Warrick County School Corp,8761,Yankeetown Elementary School,0.625
8130,Warrick County School Corp,8764,John H Castle Elementary School,0.673
8130,Warrick County School Corp,8769,Elberfeld Elementary School,0.667
8130,Warrick County School Corp,8771,Tecumseh Middle School,0.466
8130,Warrick County School Corp,8773,Lynnville Elementary School,0.452
8130,Warrick County School Corp,8775,Castle North Middle School,0.568
8130,Warrick County School Corp,8777,Loge Elementary School,0.544
8130,Warrick County School Corp,8785,Tennyson Elementary School,0.4
8130,Warrick County School Corp,8793,Boonville Middle School,0.604
8130,Warrick County School Corp,8801,Oakdale Elementary School,0.486
8130,Warrick County School Corp,8813,Chandler Elementary School,0.593
8130,Warrick County School Corp,8817,Newburgh Elementary School,0.563
8130,Warrick County School Corp,8819,Sharon Elementary School,0.607
8205,Salem Community Schools,8861,Salem Middle School,0.232
8205,Salem Community Schools,8864,Bradie Shrum Elementary,0.336
8215,East Washington School Corp,8904,East Washington Elementary School,0.292
8215,East Washington School Corp,8906,East Washington Middle School,0.286
8220,West Washington School Corp,8894,West Washington Elementary School,0.5
8305,Nettle Creek School Corporation,8989,Hagerstown Elementary School,0.574
8355,Western Wayne Schools,8965,Lincoln Middle School,0.298
8355,Western Wayne Schools,8971,Western Wayne Elementary School,0.459
8360,Centerville-Abington Com Schs,8983,Centerville-Abington Elem School,0.453
8375,Northeastern Wayne Schools,8928,Northeastern Elementary School,0.609
8375,Northeastern Wayne Schools,8929,Northeastern Middle School,0.456
8385,Richmond Community Schools,8997,Test Intermediate School,0.264
8385,Richmond Community Schools,9013,Charles Elementary School,0.279
8385,Richmond Community Schools,9014,Crestdale Elementary School,0.17
8385,Richmond Community Schools,9017,Fairview Elementary School,0.207
8385,Richmond Community Schools,9038,Starr Elementary School,0.086
8385,Richmond Community Schools,9045,Vaile Elementary School,0.194
8385,Richmond Community Schools,9053,Westview Elementary School,0.256
8385,Richmond Community Schools,9056,Community Youth Services,0.077
8425,Southern Wells Com Schools,9057,Southern Wells Elementary School,0.418
8435,Northern Wells Community Schools,9081,Ossian Elementary,0.34
8435,Northern Wells Community Schools,9085,Lancaster Central School,0.452
8435,Northern Wells Community Schools,9088,Norwell Middle School,0.481
8445,MSD Bluffton-Harrison,9093,Bluffton-Harrison Middle School,0.371
8445,MSD Bluffton-Harrison,9098,Bluffton-Harrison Elementary Sch,0.325
8515,North White School Corp,9119,North White Elementary School,0.178
8515,North White School Corp,9122,North White Middle School,0.176
8525,Frontier School Corporation,9113,Frontier Elementary,0.439
8535,Tri-County School Corporation,9143,Tri-County Intermediate School,0.354
8565,Twin Lakes School Corp,9129,Eastlawn Elementary School,0.333
8565,Twin Lakes School Corp,9153,Roosevelt Middle School,0.419
8565,Twin Lakes School Corp,9157,Oaklawn Elementary School,0.429
8565,Twin Lakes School Corp,9163,Meadowlawn Elementary School,0.388
8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,0.512
8625,Smith-Green Community Schools,9197,Churubusco Elementary School,0.275
8665,Whitley County Con Schools,9178,Little Turtle Elementary School,0.41
8665,Whitley County Con Schools,9179,Coesse School,0.298
8665,Whitley County Con Schools,9180,Indian Springs Middle School,0.424
8665,Whitley County Con Schools,9186,Northern Heights Elementary School,0.6
8665,Whitley County Con Schools,9196,Mary Raber Elementary School,0.395
8675,Invent Learning Hub,9532,Invent Learning Hub,0.057
8685,PLA at George H Fisher School 93,5593,PLA at George H Fisher School 93,0.071
8690,Dynamic Minds Academy,8692,Dynamic Minds Academy,0
8950,Phalen Leadership Academy at Francis Scott Key School 103,5603,Phalen at Francis Scott Key 103,0.033
8980,The PATH School,9971,The PATH School,0.075
9000,Phalen Virtual Leadership Academy,9992,Phalen Virtual Leadership Academy,0.059
9030,Otwell Miller Academy,2019,Otwell Miller Academy,0.2
9035,Indiana Connections Career Academy,7947,Indiana Connections Career Academy,0.282
9040,Avondale Meadows Middle School,7094,Avondale Meadows Middle School,0.02
9054,The Genius School,9924,The Genius School,0.043
9060,Paramount Cottage Home,0139,Paramount Cottage Home,0.245
9065,Allegiant Preparatory Academy,1002,Allegiant Preparatory Academy,0.048
9080,Vanguard Collegiate of Indy,1004,Vanguard Collegiate of Indy,0
9085,pilotED Schools,1006,Bethel Park Elementary | pilotED Schools,0.143
9090,Matchbook Learning,1041,Matchbook Learning,0.062
9095,Urban ACT Academy,9094,Urban ACT Academy,0
9130,Adelante Schools,9993,Emma Donnan Elementary and Middle,0.169
9150,Circle City Prep Charter School,1126,Circle City Preparatory Elementary School,0.175
9165,Paramount Englewood,7861,Paramount Englewood,0.19
9195,Timothy L. Johnson Academy Middle,1039,Timothy L. Johnson Academy Middle,0.056
9200,Archdiocese of Indianapolis,A425,St Bartholomew School,0.486
9200,Archdiocese of Indianapolis,A550,St John Paul II Catholic School,0.688
9200,Archdiocese of Indianapolis,A560,Saint Anthony of Padua,0.308
9200,Archdiocese of Indianapolis,A570,Sacred Heart School,0.75
