stlmt_corp_name,stlmt_corp_id,nrl_schl_name,nrl_schl_id,yr,xfr_sqrt,clr,stlmt_lon,stlmt_lat,nrl_lat,nrl_lon,typ,tot_xfr,fillcolor,fname,weight,color,pct_of_xfr,log,minutes
Southwest Dubois County School Corporation,2110,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-86.9611558,38.2767247,38.302952,-85.76037,Public,3,#d95f02,2110-1000,0,NA,3.12,1.1378330018213911,79.76666666666667
Southwest Dubois County School Corporation,2110,Union School Corporation,6795,2023,1.7320508075688772,#0868ac,-86.9611558,38.2767247,40.0481017,-85.1251322,Public,3,#d95f02,2110-6795,0,NA,3.12,1.1378330018213911,215.08333333333334
Greater Jasper Consolidated Schools,2120,Clarksville Community School Corporation,1000,2023,2,#0868ac,-86.9514957,38.4005881,38.302952,-85.76037,Public,4,#d95f02,2120-1000,0,NA,1.23,0.20701416938432612,92.58333333333333
Greater Jasper Consolidated Schools,2120,Cloverdale Community Schools,6750,2023,1,#0868ac,-86.9514957,38.4005881,39.5109654,-86.78998399999999,Public,1,#d95f02,2120-6750,0,NA,0.31,-1.171182981502945,103.15
Greater Jasper Consolidated Schools,2120,Union School Corporation,6795,2023,3.4641016151377544,#0868ac,-86.9514957,38.4005881,40.0481017,-85.1251322,Public,12,#d95f02,2120-6795,0,NA,3.69,1.3056264580524355,194.81666666666666
Fairfield Community Schools,2155,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-85.76910749999999,41.5198641,38.302952,-85.76037,Public,2,#d95f02,2155-1000,0,NA,0.97,-0.03045920748470857,260
Fairfield Community Schools,2155,Cloverdale Community Schools,6750,2023,2.8284271247461903,#0868ac,-85.76910749999999,41.5198641,39.5109654,-86.78998399999999,Public,8,#d95f02,2155-6750,0,NA,3.88,1.355835153635182,195.55
Fairfield Community Schools,2155,Union School Corporation,6795,2023,4.898979485566356,#0868ac,-85.76910749999999,41.5198641,40.0481017,-85.1251322,Public,24,#d95f02,2155-6795,0,NA,11.65,2.4553061800117097,149.33333333333334
Baugo Community Schools,2260,Clarksville Community School Corporation,1000,2023,2.6457513110645907,#0868ac,-86.0247922,41.6358254,38.302952,-85.76037,Public,7,#d95f02,2260-1000,0,NA,3.2,1.1631508098056809,252.03333333333333
Baugo Community Schools,2260,Union School Corporation,6795,2023,3.605551275463989,#0868ac,-86.0247922,41.6358254,40.0481017,-85.1251322,Public,13,#d95f02,2260-6795,0,NA,5.94,1.7817091333745536,175.96666666666667
Concord Community Schools,2270,Clarksville Community School Corporation,1000,2023,3.7416573867739418,#0868ac,-85.92775089999999,41.6374023,38.302952,-85.76037,Public,14,#d95f02,2270-1000,0,NA,2.52,0.924258901523332,253.63333333333333
Concord Community Schools,2270,Cloverdale Community Schools,6750,2023,2.6457513110645907,#0868ac,-85.92775089999999,41.6374023,39.5109654,-86.78998399999999,Public,7,#d95f02,2270-6750,0,NA,1.26,0.23111172096338664,189.18333333333334
Concord Community Schools,2270,Union School Corporation,6795,2023,4.242640687119285,#0868ac,-85.92775089999999,41.6374023,40.0481017,-85.1251322,Public,18,#d95f02,2270-6795,0,NA,3.24,1.175573329804238,176.01666666666668
Middlebury Community Schools,2275,Clarksville Community School Corporation,1000,2023,3,#0868ac,-85.7261039,41.6705269,38.302952,-85.76037,Public,9,#d95f02,2275-1000,0,NA,2.23,0.8020015854720274,265.48333333333335
Middlebury Community Schools,2275,Cloverdale Community Schools,6750,2023,6.4031242374328485,#0868ac,-85.7261039,41.6705269,39.5109654,-86.78998399999999,Public,41,#d95f02,2275-6750,0,NA,10.17,2.3194422100604686,201.03333333333333
Middlebury Community Schools,2275,Union School Corporation,6795,2023,4.795831523312719,#0868ac,-85.7261039,41.6705269,40.0481017,-85.1251322,Public,23,#d95f02,2275-6795,0,NA,5.71,1.742219023667919,169.8
Wa-Nee Community Schools,2285,Clarksville Community School Corporation,1000,2023,2,#0868ac,-86.00223059999999,41.4532945,38.302952,-85.76037,Public,4,#d95f02,2285-1000,0,NA,2.01,0.6981347220709843,246.88333333333333
Wa-Nee Community Schools,2285,Cloverdale Community Schools,6750,2023,1.4142135623730951,#0868ac,-86.00223059999999,41.4532945,39.5109654,-86.78998399999999,Public,2,#d95f02,2285-6750,0,NA,1.01,0.00995033085316809,182.43333333333334
Wa-Nee Community Schools,2285,Union School Corporation,6795,2023,4.69041575982343,#0868ac,-86.00223059999999,41.4532945,40.0481017,-85.1251322,Public,22,#d95f02,2285-6795,0,NA,11.06,2.403334996094189,162.68333333333334
Elkhart Community Schools,2305,Clarksville Community School Corporation,1000,2023,5.656854249492381,#0868ac,-86.01654200000002,41.6960813,38.302952,-85.76037,Public,32,#d95f02,2305-1000,0,NA,1.26,0.23111172096338664,263.0833333333333
Elkhart Community Schools,2305,Cloverdale Community Schools,6750,2023,5,#0868ac,-86.01654200000002,41.6960813,39.5109654,-86.78998399999999,Public,25,#d95f02,2305-6750,0,NA,0.98,-0.02020270731751946,198.63333333333333
Elkhart Community Schools,2305,Union School Corporation,6795,2023,11.269427669584644,#0868ac,-86.01654200000002,41.6960813,40.0481017,-85.1251322,Public,127,#d95f02,2305-6795,0,NA,5,1.6094379124341005,186.85
Goshen Community Schools,2315,Clarksville Community School Corporation,1000,2023,3.1622776601683795,#0868ac,-85.82550549999999,41.5800861,38.302952,-85.76037,Public,10,#d95f02,2315-1000,0,NA,1.03,0.02955880224154443,263.15
Goshen Community Schools,2315,Cloverdale Community Schools,6750,2023,5.656854249492381,#0868ac,-85.82550549999999,41.5800861,39.5109654,-86.78998399999999,Public,32,#d95f02,2315-6750,0,NA,3.29,1.1908875647772803,198.71666666666667
Goshen Community Schools,2315,Union School Corporation,6795,2023,6.4031242374328485,#0868ac,-85.82550549999999,41.5800861,40.0481017,-85.1251322,Public,41,#d95f02,2315-6795,0,NA,4.21,1.43746264769429,163.95
Fayette County School Corporation,2395,Clarksville Community School Corporation,1000,2023,4.123105625617661,#0868ac,-85.1654751,39.6320155,38.302952,-85.76037,Public,17,#d95f02,2395-1000,0,NA,4.67,1.541159071680806,136.81666666666666
Fayette County School Corporation,2395,Union School Corporation,6795,2023,7.937253933193772,#0868ac,-85.1654751,39.6320155,40.0481017,-85.1251322,Public,63,#d95f02,2395-6795,0,NA,17.31,2.851284369188118,51.43333333333333
New Albany-Floyd County Consolidated School,2400,Clarksville Community School Corporation,1000,2023,8.54400374531753,#0868ac,-85.8216656,38.317675,38.302952,-85.76037,Public,73,#d95f02,2400-1000,0,NA,4.69,1.545432582458188,18.333333333333332
New Albany-Floyd County Consolidated School,2400,Cloverdale Community Schools,6750,2023,1.4142135623730951,#0868ac,-85.8216656,38.317675,39.5109654,-86.78998399999999,Public,2,#d95f02,2400-6750,0,NA,0.13,-2.0402208285265546,143.51666666666668
New Albany-Floyd County Consolidated School,2400,Union School Corporation,6795,2023,6.855654600401044,#0868ac,-85.8216656,38.317675,40.0481017,-85.1251322,Public,47,#d95f02,2400-6795,0,NA,3.02,1.1052568313867783,175.8
Attica Consolidated School Corporation,2435,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-87.2504943,40.2763494,38.302952,-85.76037,Public,2,#d95f02,2435-1000,0,NA,2.94,1.0784095813505905,166.98333333333332
Attica Consolidated School Corporation,2435,Cloverdale Community Schools,6750,2023,1,#0868ac,-87.2504943,40.2763494,39.5109654,-86.78998399999999,Public,1,#d95f02,2435-6750,0,NA,1.47,0.3852624007906449,84.63333333333334
Attica Consolidated School Corporation,2435,Union School Corporation,6795,2023,3.3166247903554,#0868ac,-87.2504943,40.2763494,40.0481017,-85.1251322,Public,11,#d95f02,2435-6795,0,NA,16.18,2.7837759116303458,138.88333333333333
Covington Community School Corporation,2440,Union School Corporation,6795,2023,2.23606797749979,#0868ac,-87.39491,40.1442623,40.0481017,-85.1251322,Public,5,#d95f02,2440-6795,0,NA,5.15,1.6389967146756448,144.98333333333332
Southeast Fountain School Corporation,2455,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-87.315663,40.1249432,38.302952,-85.76037,Public,2,#d95f02,2455-1000,0,NA,1.87,0.6259384308664954,162.25
Southeast Fountain School Corporation,2455,Union School Corporation,6795,2023,2.8284271247461903,#0868ac,-87.315663,40.1249432,40.0481017,-85.1251322,Public,8,#d95f02,2455-6795,0,NA,7.48,2.012232791986386,134.16666666666666
Franklin County Community School Corporation,2475,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-85.01010819999999,39.4258273,38.302952,-85.76037,Public,6,#d95f02,2475-1000,0,NA,1.37,0.3148107398400336,131.48333333333332
Franklin County Community School Corporation,2475,Cloverdale Community Schools,6750,2023,1,#0868ac,-85.01010819999999,39.4258273,39.5109654,-86.78998399999999,Public,1,#d95f02,2475-6750,0,NA,0.23,-1.4696759700589417,126
Franklin County Community School Corporation,2475,Union School Corporation,6795,2023,3,#0868ac,-85.01010819999999,39.4258273,40.0481017,-85.1251322,Public,9,#d95f02,2475-6795,0,NA,2.06,0.7227059828014898,74.88333333333334
Rochester Community School Corporation,2645,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-86.2248023,41.05549970000001,38.302952,-85.76037,Public,5,#d95f02,2645-1000,0,NA,1.67,0.5128236264286637,205.38333333333333
Rochester Community School Corporation,2645,Union School Corporation,6795,2023,5.0990195135927845,#0868ac,-86.2248023,41.05549970000001,40.0481017,-85.1251322,Public,26,#d95f02,2645-6795,0,NA,8.7,2.163323025660538,137.33333333333334
Caston School Corporation,2650,Union School Corporation,6795,2023,1.4142135623730951,#0868ac,-86.2822388,40.9117014,40.0481017,-85.1251322,Public,2,#d95f02,2650-6795,0,NA,1.68,0.5187937934151675,133.56666666666666
East Gibson School Corporation,2725,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-87.3512775,38.3295906,38.302952,-85.76037,Public,5,#d95f02,2725-1000,0,NA,2.49,0.9122827104766164,105.46666666666667
East Gibson School Corporation,2725,Union School Corporation,6795,2023,1,#0868ac,-87.3512775,38.3295906,40.0481017,-85.1251322,Public,1,#d95f02,2725-6795,0,NA,0.5,-0.6931471805599453,194.95
North Gibson School Corporation,2735,Clarksville Community School Corporation,1000,2023,2.8284271247461903,#0868ac,-87.5797401,38.3664824,38.302952,-85.76037,Public,8,#d95f02,2735-1000,0,NA,2.68,0.9858167945227654,111.4
North Gibson School Corporation,2735,Cloverdale Community Schools,6750,2023,1.4142135623730951,#0868ac,-87.5797401,38.3664824,39.5109654,-86.78998399999999,Public,2,#d95f02,2735-6750,0,NA,0.67,-0.4004775665971253,112.98333333333333
North Gibson School Corporation,2735,Union School Corporation,6795,2023,3.605551275463989,#0868ac,-87.5797401,38.3664824,40.0481017,-85.1251322,Public,13,#d95f02,2735-6795,0,NA,4.36,1.472472057360943,209.85
South Gibson School Corporation,2765,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-87.5756502,38.237926,38.302952,-85.76037,Public,2,#d95f02,2765-1000,0,NA,0.75,-0.2876820724517809,117.23333333333333
South Gibson School Corporation,2765,Union School Corporation,6795,2023,2,#0868ac,-87.5756502,38.237926,40.0481017,-85.1251322,Public,4,#d95f02,2765-6795,0,NA,1.5,0.4054651081081644,222.35
Eastbrook Community School Corporation,2815,Union School Corporation,6795,2023,3.872983346207417,#0868ac,-85.5047347,40.5449593,40.0481017,-85.1251322,Public,15,#d95f02,2815-6795,0,NA,9.55,2.256541154492639,60.15
Madison-Grant United School Corporation,2825,Clarksville Community School Corporation,1000,2023,2,#0868ac,-85.6719567,40.4219101,38.302952,-85.76037,Public,4,#d95f02,2825-1000,0,NA,1.59,0.4637340162321402,164.91666666666666
Madison-Grant United School Corporation,2825,Eastern Howard School Corporation,3480,2023,2.449489742783178,#0868ac,-85.6719567,40.4219101,40.475289,-85.966644,Public,6,#d95f02,2825-3480,0,NA,2.38,0.8671004876833833,29.866666666666667
Madison-Grant United School Corporation,2825,Union School Corporation,6795,2023,3,#0868ac,-85.6719567,40.4219101,40.0481017,-85.1251322,Public,9,#d95f02,2825-6795,0,NA,3.57,1.2725655957915476,59.083333333333336
Mississinewa Community School Corporation,2855,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-85.6089238,40.4869391,38.302952,-85.76037,Public,2,#d95f02,2855-1000,0,NA,1.77,0.5709795465857378,174.81666666666666
Mississinewa Community School Corporation,2855,Union School Corporation,6795,2023,1.7320508075688772,#0868ac,-85.6089238,40.4869391,40.0481017,-85.1251322,Public,3,#d95f02,2855-6795,0,NA,2.65,0.9745596399981308,61.15
Marion Community Schools,2865,Clarksville Community School Corporation,1000,2023,3.4641016151377544,#0868ac,-85.66869109999999,40.5389673,38.302952,-85.76037,Public,12,#d95f02,2865-1000,0,NA,0.74,-0.3011050927839216,178.35
Marion Community Schools,2865,Eastern Howard School Corporation,3480,2023,2,#0868ac,-85.66869109999999,40.5389673,40.475289,-85.966644,Public,4,#d95f02,2865-3480,0,NA,0.25,-1.3862943611198906,23.866666666666667
Marion Community Schools,2865,Cloverdale Community Schools,6750,2023,1,#0868ac,-85.66869109999999,40.5389673,39.5109654,-86.78998399999999,Public,1,#d95f02,2865-6750,0,NA,0.06,-2.8134107167600364,123.23333333333333
Marion Community Schools,2865,Union School Corporation,6795,2023,7.3484692283495345,#0868ac,-85.66869109999999,40.5389673,40.0481017,-85.1251322,Public,54,#d95f02,2865-6795,0,NA,3.34,1.205970806988609,68.56666666666666
Bloomfield School District,2920,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-86.9459796,39.0255378,38.302952,-85.76037,Public,3,#d95f02,2920-1000,0,NA,1.94,0.6626879730752367,122.8
Bloomfield School District,2920,Cloverdale Community Schools,6750,2023,1,#0868ac,-86.9459796,39.0255378,39.5109654,-86.78998399999999,Public,1,#d95f02,2920-6750,0,NA,0.65,-0.4307829160924542,62.21666666666667
Bloomfield School District,2920,Union School Corporation,6795,2023,3.605551275463989,#0868ac,-86.9459796,39.0255378,40.0481017,-85.1251322,Public,13,#d95f02,2920-6795,0,NA,8.39,2.127040520479115,153.58333333333334
Eastern Greene Schools,2940,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-86.7445054,39.0435779,38.302952,-85.76037,Public,2,#d95f02,2940-1000,0,NA,1.43,0.3576744442718159,115.75
Eastern Greene Schools,2940,Union School Corporation,6795,2023,2.23606797749979,#0868ac,-86.7445054,39.0435779,40.0481017,-85.1251322,Public,5,#d95f02,2940-6795,0,NA,3.57,1.2725655957915476,143.8
Linton-Stockton School Corporation,2950,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-87.1608245,39.0424828,38.302952,-85.76037,Public,2,#d95f02,2950-1000,0,NA,1.05,0.04879016416943205,146.81666666666666
Linton-Stockton School Corporation,2950,Cloverdale Community Schools,6750,2023,1,#0868ac,-87.1608245,39.0424828,39.5109654,-86.78998399999999,Public,1,#d95f02,2950-6750,0,NA,0.53,-0.6348782724359695,61.35
Linton-Stockton School Corporation,2950,Union School Corporation,6795,2023,2.23606797749979,#0868ac,-87.1608245,39.0424828,40.0481017,-85.1251322,Public,5,#d95f02,2950-6795,0,NA,2.63,0.9669838461896731,165.53333333333333
Metropolitan School District Shakamak Schools,2960,Clarksville Community School Corporation,1000,2023,1,#0868ac,-87.2123124,39.1595628,38.302952,-85.76037,Public,1,#d95f02,2960-1000,0,NA,0.56,-0.579818495252942,149.93333333333334
Metropolitan School District Shakamak Schools,2960,Union School Corporation,6795,2023,1.7320508075688772,#0868ac,-87.2123124,39.1595628,40.0481017,-85.1251322,Public,3,#d95f02,2960-6795,0,NA,1.69,0.5247285289349821,154.76666666666668
White River Valley School District,2980,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-87.053,39.0349999,38.302952,-85.76037,Public,2,#d95f02,2980-1000,0,NA,1.06,0.05826890812397582,130
White River Valley School District,2980,Cloverdale Community Schools,6750,2023,2.23606797749979,#0868ac,-87.053,39.0349999,39.5109654,-86.78998399999999,Public,5,#d95f02,2980-6750,0,NA,2.66,0.9783261227936078,49.5
White River Valley School District,2980,Union School Corporation,6795,2023,2.8284271247461903,#0868ac,-87.053,39.0349999,40.0481017,-85.1251322,Public,8,#d95f02,2980-6795,0,NA,4.26,1.449269160281279,159.81666666666666
Hamilton Southeastern Schools,3005,Clarksville Community School Corporation,1000,2023,3.7416573867739418,#0868ac,-85.99644909999999,39.9843584,38.302952,-85.76037,Public,14,#d95f02,3005-1000,0,NA,0.96,-0.04082199452025516,130.35
Hamilton Southeastern Schools,3005,Daleville Community Schools,1940,2023,1,#0868ac,-85.99644909999999,39.9843584,40.11991190000001,-85.555199,Public,1,#d95f02,3005-1940,0,NA,0.07,-2.659260036932778,29.466666666666665
Hamilton Southeastern Schools,3005,Beech Grove City Schools,5380,2023,1,#0868ac,-85.99644909999999,39.9843584,39.7127309,-86.076734,Public,1,#d95f02,3005-5380,0,NA,0.07,-2.659260036932778,44.46666666666667
Hamilton Southeastern Schools,3005,Cloverdale Community Schools,6750,2023,4.47213595499958,#0868ac,-85.99644909999999,39.9843584,39.5109654,-86.78998399999999,Public,20,#d95f02,3005-6750,0,NA,1.38,0.3220834991691132,75.25
Hamilton Southeastern Schools,3005,Union School Corporation,6795,2023,6.557438524302,#0868ac,-85.99644909999999,39.9843584,40.0481017,-85.1251322,Public,43,#d95f02,3005-6795,0,NA,2.96,1.085189268335969,56.88333333333333
Hamilton Heights School Corporation,3025,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-86.0216521,40.1758704,38.302952,-85.76037,Public,3,#d95f02,3025-1000,0,NA,1.97,0.6780335427498971,145.43333333333334
Hamilton Heights School Corporation,3025,Union School Corporation,6795,2023,2.8284271247461903,#0868ac,-86.0216521,40.1758704,40.0481017,-85.1251322,Public,8,#d95f02,3025-6795,0,NA,5.26,1.6601310267496183,71.36666666666666
Westfield-Washington Schools,3030,Clarksville Community School Corporation,1000,2023,3,#0868ac,-86.138875,40.070938,38.302952,-85.76037,Public,9,#d95f02,3030-1000,0,NA,1.98,0.6830968447064438,132.6
Westfield-Washington Schools,3030,Cloverdale Community Schools,6750,2023,2.8284271247461903,#0868ac,-86.138875,40.070938,39.5109654,-86.78998399999999,Public,8,#d95f02,3030-6750,0,NA,1.76,0.5653138090500605,68.15
Westfield-Washington Schools,3030,Union School Corporation,6795,2023,3.3166247903554,#0868ac,-86.138875,40.070938,40.0481017,-85.1251322,Public,11,#d95f02,3030-6795,0,NA,2.42,0.883767540168595,81.01666666666667
Sheridan Community Schools,3055,Clarksville Community School Corporation,1000,2023,1,#0868ac,-86.21672319999999,40.1470545,38.302952,-85.76037,Public,1,#d95f02,3055-1000,0,NA,1.15,0.13976194237515863,138.85
Sheridan Community Schools,3055,Union School Corporation,6795,2023,2.23606797749979,#0868ac,-86.21672319999999,40.1470545,40.0481017,-85.1251322,Public,5,#d95f02,3055-6795,0,NA,5.75,1.749199854809259,91.33333333333333
Carmel Clay Schools,3060,Clarksville Community School Corporation,1000,2023,2.8284271247461903,#0868ac,-86.0810734,39.9777936,38.302952,-85.76037,Public,8,#d95f02,3060-1000,0,NA,1.61,0.4762341789963717,125.3
Carmel Clay Schools,3060,Cloverdale Community Schools,6750,2023,3.3166247903554,#0868ac,-86.0810734,39.9777936,39.5109654,-86.78998399999999,Public,11,#d95f02,3060-6750,0,NA,2.21,0.7929925155296614,61.93333333333333
Carmel Clay Schools,3060,Union School Corporation,6795,2023,4.123105625617661,#0868ac,-86.0810734,39.9777936,40.0481017,-85.1251322,Public,17,#d95f02,3060-6795,0,NA,3.42,1.229640551074514,71.78333333333333
Noblesville Schools,3070,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-86.02813390000001,40.0498983,38.302952,-85.76037,Public,6,#d95f02,3070-1000,0,NA,0.61,-0.4942963218147801,135.93333333333334
Noblesville Schools,3070,Daleville Community Schools,1940,2023,1.4142135623730951,#0868ac,-86.02813390000001,40.0498983,40.11991190000001,-85.555199,Public,2,#d95f02,3070-1940,0,NA,0.2,-1.6094379124341005,44.93333333333333
Noblesville Schools,3070,Beech Grove City Schools,5380,2023,1.4142135623730951,#0868ac,-86.02813390000001,40.0498983,39.7127309,-86.076734,Public,2,#d95f02,3070-5380,0,NA,0.2,-1.6094379124341005,50.05
Noblesville Schools,3070,Cloverdale Community Schools,6750,2023,3,#0868ac,-86.02813390000001,40.0498983,39.5109654,-86.78998399999999,Public,9,#d95f02,3070-6750,0,NA,0.91,-0.09431067947124128,75.78333333333333
Noblesville Schools,3070,Union School Corporation,6795,2023,4.123105625617661,#0868ac,-86.02813390000001,40.0498983,40.0481017,-85.1251322,Public,17,#d95f02,3070-6795,0,NA,1.72,0.5423242908253617,72.33333333333333
Southern Hancock County Community School Corporation,3115,Clarksville Community School Corporation,1000,2023,2.8284271247461903,#0868ac,-85.88914710000002,39.7219882,38.302952,-85.76037,Public,8,#d95f02,3115-1000,0,NA,2.8,1.029619417181158,114.53333333333333
Southern Hancock County Community School Corporation,3115,Cloverdale Community Schools,6750,2023,2.6457513110645907,#0868ac,-85.88914710000002,39.7219882,39.5109654,-86.78998399999999,Public,7,#d95f02,3115-6750,0,NA,2.45,0.8960880245566357,70.41666666666667
Southern Hancock County Community School Corporation,3115,Union School Corporation,6795,2023,3.1622776601683795,#0868ac,-85.88914710000002,39.7219882,40.0481017,-85.1251322,Public,10,#d95f02,3115-6795,0,NA,3.5,1.252762968495368,71.1
Greenfield-Central Community Schools,3125,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-85.77118999999999,39.78642749999999,38.302952,-85.76037,Public,5,#d95f02,3125-1000,0,NA,0.75,-0.2876820724517809,121.85
Greenfield-Central Community Schools,3125,Union School Corporation,6795,2023,5.291502622129181,#0868ac,-85.77118999999999,39.78642749999999,40.0481017,-85.1251322,Public,28,#d95f02,3125-6795,0,NA,4.21,1.43746264769429,57.03333333333333
Mt Vernon Community School Corporation,3135,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-85.8391856,39.9024738,38.302952,-85.76037,Public,3,#d95f02,3135-1000,0,NA,0.51,-0.6733445532637656,125.38333333333334
Mt Vernon Community School Corporation,3135,Beech Grove City Schools,5380,2023,1.4142135623730951,#0868ac,-85.8391856,39.9024738,39.7127309,-86.076734,Public,2,#d95f02,3135-5380,0,NA,0.34,-1.0788096613719298,39.46666666666667
Mt Vernon Community School Corporation,3135,Cloverdale Community Schools,6750,2023,2.6457513110645907,#0868ac,-85.8391856,39.9024738,39.5109654,-86.78998399999999,Public,7,#d95f02,3135-6750,0,NA,1.19,0.17395330712343798,71.73333333333333
Mt Vernon Community School Corporation,3135,Union School Corporation,6795,2023,2.449489742783178,#0868ac,-85.8391856,39.9024738,40.0481017,-85.1251322,Public,6,#d95f02,3135-6795,0,NA,1.02,0.01980262729617973,55.55
Eastern Hancock County Community School Corporation,3145,Clarksville Community School Corporation,1000,2023,2,#0868ac,-85.6097157,39.8237214,38.302952,-85.76037,Public,4,#d95f02,3145-1000,0,NA,3.39,1.220829921392359,130.76666666666668
Eastern Hancock County Community School Corporation,3145,Cloverdale Community Schools,6750,2023,1.7320508075688772,#0868ac,-85.6097157,39.8237214,39.5109654,-86.78998399999999,Public,3,#d95f02,3145-6750,0,NA,2.54,0.9321640810304452,77.1
Eastern Hancock County Community School Corporation,3145,Union School Corporation,6795,2023,1.7320508075688772,#0868ac,-85.6097157,39.8237214,40.0481017,-85.1251322,Public,3,#d95f02,3145-6795,0,NA,2.54,0.9321640810304452,49.18333333333333
Lanesville Community School Corporation,3160,Clarksville Community School Corporation,1000,2023,1,#0868ac,-85.9887129,38.2391774,38.302952,-85.76037,Public,1,#d95f02,3160-1000,0,NA,0.72,-0.3285040669720361,25.366666666666667
North Harrison Community School Corporation,3180,Clarksville Community School Corporation,1000,2023,3,#0868ac,-86.1478698,38.3218615,38.302952,-85.76037,Public,9,#d95f02,3180-1000,0,NA,2.49,0.9122827104766164,35.8
North Harrison Community School Corporation,3180,Cloverdale Community Schools,6750,2023,2.23606797749979,#0868ac,-86.1478698,38.3218615,39.5109654,-86.78998399999999,Public,5,#d95f02,3180-6750,0,NA,1.38,0.3220834991691132,126.25
North Harrison Community School Corporation,3180,Union School Corporation,6795,2023,3.605551275463989,#0868ac,-86.1478698,38.3218615,40.0481017,-85.1251322,Public,13,#d95f02,3180-6795,0,NA,3.59,1.2781522025001877,192.43333333333334
South Harrison Community Schools,3190,Clarksville Community School Corporation,1000,2023,2.8284271247461903,#0868ac,-86.1216231,38.2029197,38.302952,-85.76037,Public,8,#d95f02,3190-1000,0,NA,1.74,0.5538851132264376,39.266666666666666
South Harrison Community Schools,3190,Cloverdale Community Schools,6750,2023,1,#0868ac,-86.1216231,38.2029197,39.5109654,-86.78998399999999,Public,1,#d95f02,3190-6750,0,NA,0.22,-1.5141277326297755,144.9
South Harrison Community Schools,3190,Union School Corporation,6795,2023,5.196152422706632,#0868ac,-86.1216231,38.2029197,40.0481017,-85.1251322,Public,27,#d95f02,3190-6795,0,NA,5.88,1.7715567619105357,195.7
North West Hendricks Schools,3295,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-86.5433345,39.8867109,38.302952,-85.76037,Public,3,#d95f02,3295-1000,0,NA,1.71,0.5364933705145685,126.78333333333333
North West Hendricks Schools,3295,Union School Corporation,6795,2023,3.3166247903554,#0868ac,-86.5433345,39.8867109,40.0481017,-85.1251322,Public,11,#d95f02,3295-6795,0,NA,6.29,1.8389610707123492,102.26666666666667
Brownsburg Community School Corporation,3305,Clarksville Community School Corporation,1000,2023,3.3166247903554,#0868ac,-86.3897746,39.8383876,38.302952,-85.76037,Public,11,#d95f02,3305-1000,0,NA,1.46,0.37843643572024505,118.13333333333334
Brownsburg Community School Corporation,3305,Union School Corporation,6795,2023,4.898979485566356,#0868ac,-86.3897746,39.8383876,40.0481017,-85.1251322,Public,24,#d95f02,3305-6795,0,NA,3.18,1.1568811967920856,93.53333333333333
Avon Community School Corporation,3315,Clarksville Community School Corporation,1000,2023,4.123105625617661,#0868ac,-86.383533,39.749329,38.302952,-85.76037,Public,17,#d95f02,3315-1000,0,NA,1.56,0.44468582126144574,119.76666666666667
Avon Community School Corporation,3315,Cloverdale Community Schools,6750,2023,4.123105625617661,#0868ac,-86.383533,39.749329,39.5109654,-86.78998399999999,Public,17,#d95f02,3315-6750,0,NA,1.56,0.44468582126144574,40.8
Avon Community School Corporation,3315,Union School Corporation,6795,2023,4.47213595499958,#0868ac,-86.383533,39.749329,40.0481017,-85.1251322,Public,20,#d95f02,3315-6795,0,NA,1.84,0.6097655716208943,98.33333333333333
Danville Community School Corporation,3325,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-86.5418426,39.7589247,38.302952,-85.76037,Public,2,#d95f02,3325-1000,0,NA,0.82,-0.19845093872383832,133.6
Danville Community School Corporation,3325,Cloverdale Community Schools,6750,2023,2,#0868ac,-86.5418426,39.7589247,39.5109654,-86.78998399999999,Public,4,#d95f02,3325-6750,0,NA,1.63,0.4885800148186709,38.63333333333333
Danville Community School Corporation,3325,Union School Corporation,6795,2023,4.123105625617661,#0868ac,-86.5418426,39.7589247,40.0481017,-85.1251322,Public,17,#d95f02,3325-6795,0,NA,6.94,1.937301774518713,109.06666666666666
Plainfield Community School Corporation,3330,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-86.39569639999999,39.6942444,38.302952,-85.76037,Public,5,#d95f02,3330-1000,0,NA,1.27,0.23901690047049992,121.81666666666666
