corp_id,corp_name,schl_id,schl_name,IREAD_pct
7495,Oregon-Davis School Corp,7818,Oregon-Davis Elementary School,0.923
7515,North Judson-San Pierre Sch Corp,7851,North Judson-San Pierre Elem Sch,0.781
7525,Knox Community School Corp,7845,Knox Community Elementary School,0.83
7605,Fremont Community Schools,7881,Fremont Elementary School,0.866
7610,Hamilton Community Schools,7889,Hamilton Community Elementary Sch,NA
7615,MSD Steuben County,7897,Carlin Park Elementary School,0.782
7615,MSD Steuben County,7899,Ryan Park Elementary School,0.757
7615,MSD Steuben County,7901,Hendry Park Elementary School,0.863
7615,MSD Steuben County,7905,Pleasant Lake Elementary School,0.867
7645,Northeast School Corp,7921,Northeast North Elementary School,NA
7645,Northeast School Corp,7941,Northeast East Elementary School,NA
7715,Southwest School Corporation,7953,Carlisle Elementary School,NA
7715,Southwest School Corporation,7965,Sullivan Elementary School,0.803
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,0.897
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,0.841
7855,Lafayette School Corporation,8089,Edgelea Elementary School,0.931
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,0.911
7855,Lafayette School Corporation,8103,Miami Elementary School,0.75
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,0.936
7855,Lafayette School Corporation,8105,Murdock Elementary School,0.858
7855,Lafayette School Corporation,8108,Oakland Elementary School,0.84
7855,Lafayette School Corporation,8117,Vinton Elementary School,0.875
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,0.986
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,0.825
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,0.838
7865,Tippecanoe School Corp,8007,Hershey Elementary School,0.875
7865,Tippecanoe School Corp,8009,Mintonye Elementary School,0.844
7865,Tippecanoe School Corp,8017,Dayton Elementary School,0.966
7865,Tippecanoe School Corp,8019,Burnett Creek Elementary School,0.89
7865,Tippecanoe School Corp,8021,Wea Ridge Elementary School,0.871
7865,Tippecanoe School Corp,8024,Battle Ground Elementary School,0.862
7865,Tippecanoe School Corp,8035,James Cole Elementary School,0.944
7865,Tippecanoe School Corp,8042,Klondike Elementary School,0.792
7865,Tippecanoe School Corp,8111,Woodland Elementary School,0.841
7875,West Lafayette Com School Corp,8138,West Lafayette Elementary School,0.877
7935,Tri-Central Community Schools,8154,Tri Central Elementary,0.862
7945,Tipton Community School Corp,8163,Tipton Elementary School,0.82
7950,Union Co/Clg Corner Joint Sch Dist,8209,Liberty Elementary School,0.904
7950,Union Co/Clg Corner Joint Sch Dist,8213,College Corner Union Elem School,0.909
7995,Evansville Vanderburgh School Corp,8207,EVSC Virtual Academy,NA
7995,Evansville Vanderburgh School Corp,8225,Cynthia Heights Elementary School,0.926
7995,Evansville Vanderburgh School Corp,8229,Scott Elementary School,0.864
7995,Evansville Vanderburgh School Corp,8231,Oak Hill Elementary,0.916
7995,Evansville Vanderburgh School Corp,8242,McCutchanville Elementary School,0.952
7995,Evansville Vanderburgh School Corp,8251,Lincoln School,NA
7995,Evansville Vanderburgh School Corp,8261,Caze Elementary School,0.609
7995,Evansville Vanderburgh School Corp,8265,Cedar Hall Community School,NA
7995,Evansville Vanderburgh School Corp,8270,Academy for Innovative Studies,NA
7995,Evansville Vanderburgh School Corp,8285,Delaware Elementary School,NA
7995,Evansville Vanderburgh School Corp,8289,Dexter Elementary School,0.531
7995,Evansville Vanderburgh School Corp,8293,Fairlawn Elementary School,0.4
7995,Evansville Vanderburgh School Corp,8301,Glenwood Leadership Academy,NA
7995,Evansville Vanderburgh School Corp,8309,Harper Elementary School,0.542
7995,Evansville Vanderburgh School Corp,8317,Hebron Elementary School,0.74
7995,Evansville Vanderburgh School Corp,8321,Stockwell Elementary School,0.806
7995,Evansville Vanderburgh School Corp,8325,Highland Elementary School,0.843
7995,Evansville Vanderburgh School Corp,8329,Lodge Community School,NA
7995,Evansville Vanderburgh School Corp,8353,Evans School,0.495
7995,Evansville Vanderburgh School Corp,8357,Stringtown Elementary School,0.821
7995,Evansville Vanderburgh School Corp,8361,Tekoppel Elementary School,0.638
7995,Evansville Vanderburgh School Corp,8365,Vogel Elementary School,0.874
7995,Evansville Vanderburgh School Corp,8376,Daniel Wertz Elementary School,0.665
7995,Evansville Vanderburgh School Corp,8381,West Terrace Elementary School,0.936
8010,North Vermillion Com Sch Corp,8403,North Vermillion Elementary School,0.809
8020,South Vermillion Com Sch Corp,8409,Central Elementary School,0.902
8020,South Vermillion Com Sch Corp,8431,Ernie Pyle Elementary School,0.908
8020,South Vermillion Com Sch Corp,8435,Van Duyn Elementary School,0.907
8030,Vigo County School Corp,8483,Vigo Virtual School Academy,NA
8030,Vigo County School Corp,8497,Sugar Creek Consolidated Elem Sch,0.796
8030,Vigo County School Corp,8505,Davis Park Elementary School,NA
8030,Vigo County School Corp,8510,Adelaide De Vaney Elementary Sch,0.906
8030,Vigo County School Corp,8511,Dixie Bee Elementary School,0.835
8030,Vigo County School Corp,8517,Farrington Grove Elementary School,NA
8030,Vigo County School Corp,8521,Fayette Elementary School,0.912
8030,Vigo County School Corp,8525,Rio Grande Elementary School,0.893
8030,Vigo County School Corp,8533,Benjamin Franklin Elem School,NA
8030,Vigo County School Corp,8537,Blanche E Fuqua Elementary School,NA
8030,Vigo County School Corp,8543,Hoosier Prairie Elementary School,0.844
8030,Vigo County School Corp,8549,Lost Creek Elementary School,0.901
8030,Vigo County School Corp,8575,Ouabache Elementary School,0.887
8030,Vigo County School Corp,8593,Riley Elementary School,0.918
8030,Vigo County School Corp,8605,Sugar Grove Elementary School,0.842
8030,Vigo County School Corp,8607,Terre Town Elementary School,0.871
8045,Manchester Community Schools,8633,Manchester Elementary School,0.928
8050,MSD Wabash County Schools,8656,Southwood Elementary School,0.843
8050,MSD Wabash County Schools,8657,Sharp Creek Elementary School,0.904
8060,Wabash City Schools,8706,O J Neighbours Elementary School,0.824
8115,MSD Warren County,8729,Williamsport Elementary School,0.617
8115,MSD Warren County,8733,Pine Village Elementary School,NA
8115,MSD Warren County,8744,Warren Central Elementary School,0.821
8130,Warrick County School Corp,8761,Yankeetown Elementary School,0.963
8130,Warrick County School Corp,8764,John H Castle Elementary School,0.985
8130,Warrick County School Corp,8769,Elberfeld Elementary School,NA
8130,Warrick County School Corp,8773,Lynnville Elementary School,1
8130,Warrick County School Corp,8777,Loge Elementary School,0.944
8130,Warrick County School Corp,8785,Tennyson Elementary School,NA
8130,Warrick County School Corp,8801,Oakdale Elementary School,0.86
8130,Warrick County School Corp,8813,Chandler Elementary School,0.963
8130,Warrick County School Corp,8817,Newburgh Elementary School,0.883
8130,Warrick County School Corp,8819,Sharon Elementary School,0.91
8205,Salem Community Schools,8864,Bradie Shrum Elementary,0.752
8215,East Washington School Corp,8904,East Washington Elementary School,0.835
8220,West Washington School Corp,8894,West Washington Elementary School,0.948
8305,Nettle Creek School Corporation,8989,Hagerstown Elementary School,0.915
8355,Western Wayne Schools,8971,Western Wayne Elementary School,0.872
8360,Centerville-Abington Com Schs,8983,Centerville-Abington Elem School,0.879
8375,Northeastern Wayne Schools,8928,Northeastern Elementary School,0.818
8385,Richmond Community Schools,8997,Test Intermediate School,NA
8385,Richmond Community Schools,9013,Charles Elementary School,0.847
8385,Richmond Community Schools,9014,Crestdale Elementary School,0.79
8385,Richmond Community Schools,9017,Fairview Elementary School,NA
8385,Richmond Community Schools,9038,Starr Elementary School,NA
8385,Richmond Community Schools,9045,Vaile Elementary School,NA
8385,Richmond Community Schools,9053,Westview Elementary School,0.781
8385,Richmond Community Schools,9056,Community Youth Services,NA
8425,Southern Wells Com Schools,9057,Southern Wells Elementary School,0.898
8435,Norwell Community Schools,9081,Ossian Elementary,0.885
8435,Norwell Community Schools,9085,Lancaster Central School,0.822
8445,MSD Bluffton-Harrison,9098,Bluffton-Harrison Elementary Sch,0.823
8515,North White School Corp,9119,North White Elementary School,0.651
8525,Frontier School Corporation,9113,Frontier Elementary,0.912
8535,Tri-County School Corporation,9143,Tri-County Intermediate School,0.86
8565,Twin Lakes School Corp,9129,Eastlawn Elementary School,0.952
8565,Twin Lakes School Corp,9157,Oaklawn Elementary School,0.88
8565,Twin Lakes School Corp,9163,Meadowlawn Elementary School,0.865
8625,Smith-Green Community Schools,9197,Churubusco Elementary School,0.879
8665,Whitley County Con Schools,9178,Little Turtle Elementary School,0.854
8665,Whitley County Con Schools,9179,Coesse School,0.89
8665,Whitley County Con Schools,9186,Northern Heights Elementary School,0.834
8665,Whitley County Con Schools,9196,Mary Raber Elementary School,0.732
8675,Invent Learning Hub,9532,Invent Learning Hub,NA
8685,PLA at George H Fisher School 93,5593,PLA at George H Fisher School 93,0.622
8690,Dynamic Minds Academy,8692,Dynamic Minds Academy,NA
8950,Phalen Leadership Academy at Francis Scott Key School 103,5603,Phalen at Francis Scott Key 103,0.452
8980,The PATH School,9971,The PATH School,0.251
9000,Phalen Virtual Leadership Academy,9992,Phalen Virtual Leadership Academy,NA
9030,Otwell Miller Academy,2019,Otwell Miller Academy,NA
9054,The Genius School,9924,The Genius School,NA
9060,Paramount Cottage Home,0139,Paramount Cottage Home,0.92
9065,Allegiant Preparatory Academy,1002,Allegiant Preparatory Academy,NA
9085,pilotED Schools,1006,Bethel Park Elementary | pilotED Schools,NA
9090,Matchbook Learning,1041,Matchbook Learning,NA
9095,Urban ACT Academy,9094,Urban ACT Academy,NA
9130,Adelante Schools,9993,Emma Donnan Elementary and Middle,NA
9150,Circle City Prep Charter School,1126,Circle City Preparatory Elementary School,NA
9310,Charter School of the Dunes,1535,Charter School of the Dunes,0.408
9320,Community Montessori Inc,1536,Community Montessori,NA
9330,Irvington Community School,1537,Irvington Preparatory Academy,0.85
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,0.639
9365,Enlace Academy,5667,Enlace Academy,0.403
9380,Christel House Academy South,5874,Christel House Academy South,NA
9395,Christel House Academy West,5871,Christel House Academy West,NA
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,NA
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,NA
9430,Tindley Summit Academy,5629,Tindley Summit Academy,NA
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,0.901
9465,Rural Community Schools Inc,7951,Rural Community Academy,NA
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,NA
9495,Joshua Academy,8203,Joshua Academy,NA
9531,Paramount Online Academy,9701,Paramount Online Academy,NA
9533,Promise Prep,9703,PLA@Promise Prep,NA
9534,Indy Steam Academy,9704,Indy Steam Academy,NA
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,NA
9536,Lawrence County Independent Schools,9706,Lawrence County Independent Schools,0.801
9537,The Nature School of Central Indiana,9707,The Nature School of Central Indiana,NA
9538,Herron Preparatory Academy,9702,Herron Preparatory Academy,0.969
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,0.627
9555,East Chicago Urban Enterprise Academy,3935,East Chicago Urban Enterprise Academy,NA
9575,Victory College Prep,5523,Victory College Prep,NA
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,NA
9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,NA
9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,NA
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,NA
9620,Burris Laboratory School,1441,Burris Laboratory School,NA
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,NA
9665,Geist Montessori Academy,2572,Geist Montessori Academy,NA
9680,Paramount Brookside,5508,Paramount Brookside,0.883
9685,Aspire Charter Academy,4043,Aspire Charter Academy,NA
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,NA
9722,Springville Community Academy,9107,Springville Community Academy,NA
9725,Canaan Community Academy,3312,Canaan Community Academy,NA
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,NA
9737,Liberty Grove Schools,9002,Liberty Grove Schools,NA
9785,IN Math & Science Academy,5837,IN Math & Science Academy,0.767
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,0.746
9835,The Bloomington Project School,6215,The Bloomington Project School,0.877
9870,Discovery Charter School,6824,Discovery Charter School,0.816
9875,Rock Creek Community Academy,0771,Rock Creek Community Academy,0.87
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,NA
9905,Indiana Connections Academy,7944,Indiana Connections Academy,0.702
9920,Damar Charter Academy,5191,Damar Charter Academy,NA
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,NA
9935,Vision Academy,5899,Vision Academy,NA
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,0.655
9954,Phalen Leadership Academy at Louis B Russell School 48,5548,Louis B Russell Jr School 48,NA
9955,Mays Community Academy,7231,Mays Community Academy,NA
9960,Success Academy Primary School,7562,Success Academy Primary School,0.619
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,0.775
9975,Global Preparatory Academy,1112,Global Preparatory Academy,0.454
9980,Steel City Academy,1113,Steel City Academy,NA
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,NA
9990,Higher Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,NA
-999,Independent Non-Public Schools,A004,Hagia Sophia Classical Academy,NA
-999,Independent Non-Public Schools,A102,Maple Creek Adventist Academy,NA
-999,Independent Non-Public Schools,A119,Dana Christian School Corporation,NA
-999,Independent Non-Public Schools,A121,Evansville Adventist Academy,NA
-999,Independent Non-Public Schools,A126,Edinburgh Christian School,NA
-999,Independent Non-Public Schools,A149,Apogee School For The Gifted,NA
-999,Independent Non-Public Schools,A172,Blackhawk Christian Elementary Sch,1
-999,Independent Non-Public Schools,A236,Cornerstone College Prep Sch,NA
-999,Independent Non-Public Schools,A249,Central Christian School,NA
-999,Independent Non-Public Schools,A260,Aboite Christian School,NA
-999,Independent Non-Public Schools,A275,Crossroad Child & Family Services,NA
-999,Independent Non-Public Schools,A303,FaithPrep Indiana,NA
-999,Independent Non-Public Schools,A304,GEO Focus Academy,NA
-999,Independent Non-Public Schools,A308,Islamic Academy of Kendallville,NA
-999,Independent Non-Public Schools,A311,Saint Thomas More Academy,NA
-999,Independent Non-Public Schools,A450,Columbus Christian School Inc,NA
-999,Independent Non-Public Schools,A724,Good Shepherd Christian Academy,NA
-999,Independent Non-Public Schools,A740,Lakewood Park Christian School,NA
-999,Independent Non-Public Schools,A746,Heritage Hall Christian School,1
-999,Independent Non-Public Schools,A875,Clinton Christian School,NA
-999,Independent Non-Public Schools,A990,Elkhart Christian Academy,NA
-999,Independent Non-Public Schools,B015,Bethany Christian School,NA
-999,Independent Non-Public Schools,B045,Christian Academy of Indiana,0.934
-999,Independent Non-Public Schools,B085,Covington Christian School,NA
-999,Independent Non-Public Schools,B129,Life Christian STEAM Academy,NA
-999,Independent Non-Public Schools,B136,The King's Academy,NA
-999,Independent Non-Public Schools,B145,Lakeview Christian School Inc,NA
-999,Independent Non-Public Schools,B160,Eman Schools,1
-999,Independent Non-Public Schools,B161,Fishers Christian Academy,NA
-999,Independent Non-Public Schools,B195,Cicero Adventist School,NA
-999,Independent Non-Public Schools,B205,Union Bible College & Academy,NA
-999,Independent Non-Public Schools,B248,Legacy Christian School,NA
-999,Independent Non-Public Schools,B251,Indy West Christian School,NA
-999,Independent Non-Public Schools,B290,Bethesda Christian School,NA
-999,Independent Non-Public Schools,B295,Indianapolis Christian School,NA
-999,Independent Non-Public Schools,B299,Legacy Learning Center,NA
-999,Independent Non-Public Schools,B302,Universal School of Plainfield,NA
-999,Independent Non-Public Schools,B455,Sandy Creek Christian Academy,NA
-999,Independent Non-Public Schools,B470,DeMotte Christian School,NA
-999,Independent Non-Public Schools,B483,Jay County Christian Academy,NA
-999,Independent Non-Public Schools,B493,Christian Academy of Madison,NA
-999,Independent Non-Public Schools,B549,Greenwood Christian School,NA
-999,Independent Non-Public Schools,B595,Lakeland Christian Academy,NA
-999,Independent Non-Public Schools,B771,Crown Point Christian School,NA
-999,Independent Non-Public Schools,B806,Ambassador Christian Academy,NA
-999,Independent Non-Public Schools,B815,Calumet Christian School,NA
-999,Independent Non-Public Schools,B821,Indiana Horizon Academy,NA
-999,Independent Non-Public Schools,B951,Morning Star Academy,NA
-999,Independent Non-Public Schools,C020,Highland Christian School,NA
-999,Independent Non-Public Schools,C130,Saint Paul Lutheran School,NA
-999,Independent Non-Public Schools,C175,Indiana Christian Academy,NA
-999,Independent Non-Public Schools,C215,Cross Street Christian School,NA
-999,Independent Non-Public Schools,C226,Liberty Christian Elementary,0.958
-999,Independent Non-Public Schools,C250,Anderson Christian School,NA
-999,Independent Non-Public Schools,C257,Damar Academy,NA
-999,Independent Non-Public Schools,C271,Curtis Wilson Primary School,NA
-999,Independent Non-Public Schools,C275,Heritage Christian School,NA
-999,Independent Non-Public Schools,C281,Cornerstone Baptist Academy,NA
-999,Independent Non-Public Schools,C282,Horizon Christian School,NA
-999,Independent Non-Public Schools,C325,Suburban Christian School,0.866
-999,Independent Non-Public Schools,C349,Southport Presbyterian Chrst Sch,NA
-999,Independent Non-Public Schools,C375,Traders Point Christian Schools,NA
-999,Independent Non-Public Schools,C396,Burge Terrace Christian School,NA
-999,Independent Non-Public Schools,C455,Indianapolis Junior Academy,NA
-999,Independent Non-Public Schools,C475,Hasten Hebrew Acad of Indianapolis,NA
-999,Independent Non-Public Schools,C495,Colonial Christian School,NA
-999,Independent Non-Public Schools,C513,Islamic Academy of Indianapolis,NA
-999,Independent Non-Public Schools,C514,Crosspointe Christian Academy,NA
-999,Independent Non-Public Schools,C519,Chapel Hill Christian School,NA
-999,Independent Non-Public Schools,C561,Trinity Christian School,NA
-999,Independent Non-Public Schools,C563,Shepherd Community Academy,NA
-999,Independent Non-Public Schools,C575,Central Christian Academy,NA
-999,Independent Non-Public Schools,C580,Calvary Christian School,NA
-999,Independent Non-Public Schools,C628,MTI School of Knowledge,NA
-999,Independent Non-Public Schools,C679,Indianapolis Southside Christian,NA
-999,Independent Non-Public Schools,C690,Capitol City SDA Church School,NA
-999,Independent Non-Public Schools,C699,TP Schools,NA
-999,Independent Non-Public Schools,C791,School for Community Learning,NA
-999,Independent Non-Public Schools,C905,Adventist Christian Elementary,NA
-999,Independent Non-Public Schools,C910,Covenant Christian School,NA
-999,Independent Non-Public Schools,C927,Lighthouse Christian Academy,0.955
-999,Independent Non-Public Schools,C933,Clear Creek Christian School,NA
-999,Independent Non-Public Schools,C940,Tabernacle Christian School,NA
-999,Independent Non-Public Schools,C965,Mooresville Christian Academy,NA
-999,Independent Non-Public Schools,C966,Greenwood Christian Academy,NA
-999,Independent Non-Public Schools,D063,Emmanuel Baptist Academy,NA
-999,Independent Non-Public Schools,D073,Victory Christian Academy,NA
-999,Independent Non-Public Schools,D080,Portage Christian School,NA
-999,Independent Non-Public Schools,D158,North Liberty Christian School,NA
-999,Independent Non-Public Schools,D189,Covenant Christian School,1
-999,Independent Non-Public Schools,D195,South Bend Hebrew Day School,NA
-999,Independent Non-Public Schools,D300,South Bend Jr Academy School,NA
-999,Independent Non-Public Schools,D305,Community Baptist Christian School,NA
-999,Independent Non-Public Schools,D310,Granger Christian School,NA
-999,Independent Non-Public Schools,D315,"Michiana Christian Academy, Inc.",NA
-999,Independent Non-Public Schools,D329,Grace Christian Academy Inc,NA
-999,Independent Non-Public Schools,D440,Lafayette Christian School,NA
-999,Independent Non-Public Schools,D452,Faith Christian School,NA
-999,Independent Non-Public Schools,D489,Evansville Christian Sch Newburgh,1
-999,Independent Non-Public Schools,D525,Evansville Day School,NA
-999,Independent Non-Public Schools,D725,Holy Cross School,NA
-999,Independent Non-Public Schools,D845,Richmond Adventist Elementary School,NA
-999,Independent Non-Public Schools,D862,Community Christian School,NA
-999,Independent Non-Public Schools,D875,Kingdom Academy of Bluffton Inc,NA
-999,Independent Non-Public Schools,D912,Al Haqq Foundation Academy,NA
-999,Independent Non-Public Schools,D913,Israel School of Excellence,NA
-999,Independent Non-Public Schools,D914,International Leadership Schools,NA
-999,Independent Non-Public Schools,D918,Alyssum Montessori School,NA
9200,Archdiocese of Indianapolis,A425,St Bartholomew School,0.887
9200,Archdiocese of Indianapolis,A550,St John Paul II Catholic School,NA
9200,Archdiocese of Indianapolis,A560,Saint Anthony of Padua,0.964
9200,Archdiocese of Indianapolis,A570,Sacred Heart School,NA
9200,Archdiocese of Indianapolis,A680,Saint Nicholas School,NA
9200,Archdiocese of Indianapolis,A700,Saint Lawrence School,NA
9200,Archdiocese of Indianapolis,A730,Saint Mary's School,NA
9200,Archdiocese of Indianapolis,B035,Saint Gabriel Catholic School,1
9200,Archdiocese of Indianapolis,B050,Holy Family School,NA
9200,Archdiocese of Indianapolis,B060,Our Lady Of Perpetual Help School,NA
9200,Archdiocese of Indianapolis,B067,St Mary of-the-Knobs Catholic Sch,NA
9200,Archdiocese of Indianapolis,B095,Saint Michael School,NA
9200,Archdiocese of Indianapolis,B265,Saint Michael School,NA
9200,Archdiocese of Indianapolis,B280,Saint Joseph School,NA
9200,Archdiocese of Indianapolis,B285,Saint Malachy School,NA
9200,Archdiocese of Indianapolis,B300,Saint Susanna School,0.927
9200,Archdiocese of Indianapolis,B440,Saint Ambrose School,NA
9200,Archdiocese of Indianapolis,B510,Pope John XXIII Elementary School,1
9200,Archdiocese of Indianapolis,B515,Saint Mary's School,NA
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,NA
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,0.917
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,NA
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,NA
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,NA
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,NA
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,0.958
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,1
9200,Archdiocese of Indianapolis,C305,Saint Mark School,0.875
9200,Archdiocese of Indianapolis,C310,Saint Roch School,NA
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,0.886
9200,Archdiocese of Indianapolis,C435,Saint Luke School,NA
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,1
9200,Archdiocese of Indianapolis,C445,Saint Monica School,0.859
9200,Archdiocese of Indianapolis,C450,Saint Pius X School,0.967
9200,Archdiocese of Indianapolis,C545,Holy Name Catholic School,NA
9200,Archdiocese of Indianapolis,C585,Christ The King School,NA
9200,Archdiocese of Indianapolis,C590,Holy Angels Catholic School,NA
9200,Archdiocese of Indianapolis,C595,Holy Cross Central School,NA
9200,Archdiocese of Indianapolis,C600,Immaculate Heart of Mary School,NA
9200,Archdiocese of Indianapolis,C605,Our Lady Of Lourdes School,NA
9200,Archdiocese of Indianapolis,C615,St Anthony Catholic School,NA
9200,Archdiocese of Indianapolis,C625,Central Catholic School,NA
9200,Archdiocese of Indianapolis,C645,Saint Joan Of Arc School,NA
9200,Archdiocese of Indianapolis,C650,St Michael St Gabriel Archangels School,NA
9200,Archdiocese of Indianapolis,C655,Saint Philip Neri School,NA
9200,Archdiocese of Indianapolis,C665,Saint Simon The Apostle School,NA
9200,Archdiocese of Indianapolis,C670,St Therese Little Flower School,NA
9200,Archdiocese of Indianapolis,C675,Saint Thomas Aquinas School,NA
9200,Archdiocese of Indianapolis,C795,Saint Christopher School,NA
9200,Archdiocese of Indianapolis,C900,Saint Charles Borromeo School,NA
9200,Archdiocese of Indianapolis,D130,Saint Louis School,NA
9200,Archdiocese of Indianapolis,D140,Saint Mary Elementary School,NA
9200,Archdiocese of Indianapolis,D335,Saint Joseph School,NA
9200,Archdiocese of Indianapolis,D720,Saint Patrick School,0.906
9200,Archdiocese of Indianapolis,D840,Seton Catholic Elementary,NA
9205,Diocese of Gary,B755,Aquinas School at St Andrew's,NA
9205,Diocese of Gary,B775,Saint Michael School,NA
9205,Diocese of Gary,B780,Saint John Evangelist School,NA
9205,Diocese of Gary,B835,Saint Mary Catholic Comm School,NA
9205,Diocese of Gary,B865,St Stanislaus School,NA
9205,Diocese of Gary,B930,Saint Mary School,NA
9205,Diocese of Gary,B950,Saint Casimir School,NA
9205,Diocese of Gary,B960,Saint John Bosco School,NA
9205,Diocese of Gary,B965,Saint John The Baptist School,NA
9205,Diocese of Gary,C025,Our Lady Of Grace School,NA
9205,Diocese of Gary,C060,Saint Thomas More School,NA
9205,Diocese of Gary,C105,Notre Dame Catholic School,NA
9205,Diocese of Gary,C110,Queen Of All Saints School,NA
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,NA
9205,Diocese of Gary,D050,Saint Patrick School,NA
9205,Diocese of Gary,D065,Nativity of Our Savior School,NA
9205,Diocese of Gary,D085,Saint Paul Catholic School,NA
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,NA
9210,Diocese of Lafayette Catholic Sch,A795,St. Michael Catholic School,NA
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,NA
9210,Diocese of Lafayette Catholic Sch,B215,Our Lady Of Mt Carmel School,NA
9210,Diocese of Lafayette Catholic Sch,B216,Saint Maria Goretti School,NA
9210,Diocese of Lafayette Catholic Sch,B227,Saint Louis de Montfort School,NA
9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,NA
9210,Diocese of Lafayette Catholic Sch,B395,Sts Joan of Arc & Patrick School,NA
9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,NA
9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,NA
9210,Diocese of Lafayette Catholic Sch,C211,Holy Cross School,NA
9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,NA
9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,NA
9215,Diocese of Evansville,A665,Washington Catholic Elementary Sch,NA
9215,Diocese of Evansville,A871,Holy Trinity Catholic School,NA
9215,Diocese of Evansville,B105,St Joseph School,NA
9215,Diocese of Evansville,B115,Holy Cross School,NA
9215,Diocese of Evansville,B120,Saint James School,NA
9215,Diocese of Evansville,B125,Saints Peter & Paul School,NA
9215,Diocese of Evansville,B565,Flaget Elementary School,NA
9215,Diocese of Evansville,D095,St Matthew School,NA
9215,Diocese of Evansville,D100,St Philip School,NA
9215,Diocese of Evansville,D105,Saint Wendel School,NA
9215,Diocese of Evansville,D370,St Bernard Catholic School,NA
9215,Diocese of Evansville,D545,Annuc Cthlc Sch @ Christ the King,NA
9215,Diocese of Evansville,D550,Corpus Christi School,NA
9215,Diocese of Evansville,D555,Good Shepherd School,NA
9215,Diocese of Evansville,D560,Holy Redeemer School,NA
9215,Diocese of Evansville,D565,Holy Rosary School,NA
9215,Diocese of Evansville,D570,Annunciation Cthlc at Holy Spirit,NA
9215,Diocese of Evansville,D580,Westside Catholic School,NA
9215,Diocese of Evansville,D590,St Benedict Cathedral School,NA
9215,Diocese of Evansville,D605,Saint Joseph School,NA
9215,Diocese of Evansville,D610,Resurrection School,1
9215,Diocese of Evansville,D815,Saint John The Baptist School,NA
9220,Diocese of Fort Wayne - South Bend,A035,Saint Joseph School,NA
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Ann Seton Catholic Sch,NA
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,NA
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,NA
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,NA
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,0.923
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,NA
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,NA
