corp_id,corp_name,schl_id,schl_name,ss_prof_pct
8305,Nettle Creek School Corporation,8989,Hagerstown Elementary School,0.367
8355,Western Wayne Schools,8971,Western Wayne Elementary School,0.404
8360,Centerville-Abington Com Schs,8983,Centerville-Abington Elem School,0.556
8375,Northeastern Wayne Schools,8928,Northeastern Elementary School,0.459
8385,Richmond Community Schools,8997,Test Intermediate School,0.204
8385,Richmond Community Schools,9056,Community Youth Services,NA
8425,Southern Wells Com Schools,9057,Southern Wells Elementary School,0.429
8435,Northern Wells Community Schools,9081,Ossian Elementary,0.481
8435,Northern Wells Community Schools,9085,Lancaster Central School,0.362
8445,MSD Bluffton-Harrison,9093,Bluffton-Harrison Middle School,0.494
8515,North White School Corp,9119,North White Elementary School,0.268
8525,Frontier School Corporation,9113,Frontier Elementary,0.5
8535,Tri-County School Corporation,9143,Tri-County Intermediate School,0.417
8565,Twin Lakes School Corp,9163,Meadowlawn Elementary School,0.271
8625,Smith-Green Community Schools,9197,Churubusco Elementary School,0.628
8665,Whitley County Con Schools,9178,Little Turtle Elementary School,0.326
8665,Whitley County Con Schools,9179,Coesse School,0.239
8665,Whitley County Con Schools,9186,Northern Heights Elementary School,0.437
8665,Whitley County Con Schools,9196,Mary Raber Elementary School,0.261
8675,Invent Learning Hub,9532,Invent Learning Hub,0
8685,PLA at George H Fisher School 93,5593,PLA at George H Fisher School 93,0
8690,Dynamic Minds Academy,8692,Dynamic Minds Academy,NA
8950,Phalen Leadership Academy at Francis Scott Key School 103,5603,Phalen at Francis Scott Key 103,0.029
8980,The PATH School,9971,The PATH School,0
9000,Phalen Virtual Leadership Academy,9992,Phalen Virtual Leadership Academy,0.138
9030,Otwell Miller Academy,2019,Otwell Miller Academy,0.083
9040,Avondale Meadows Middle School,7094,Avondale Meadows Middle School,0.212
9054,The Genius School,9924,The Genius School,0.167
9065,Allegiant Preparatory Academy,1002,Allegiant Preparatory Academy,NA
9080,Vanguard Collegiate of Indy,1004,Vanguard Collegiate of Indy,NA
9085,pilotED Schools,1006,Bethel Park Elementary | pilotED Schools,0
9090,Matchbook Learning,1041,Matchbook Learning,0
9095,Urban ACT Academy,9094,Urban ACT Academy,0.026
9130,Adelante Schools,9993,Emma Donnan Elementary and Middle,0.16
9150,Circle City Prep Charter School,1126,Circle City Preparatory Elementary School,0.148
9165,Paramount Englewood,7861,Paramount Englewood,0.023
9200,Archdiocese of Indianapolis,A425,St Bartholomew School,0.66
9200,Archdiocese of Indianapolis,A550,St John Paul II Catholic School,0.667
9200,Archdiocese of Indianapolis,A560,Saint Anthony of Padua,0.742
9200,Archdiocese of Indianapolis,A570,Sacred Heart School,0.619
9200,Archdiocese of Indianapolis,A680,Saint Nicholas School,0.444
9200,Archdiocese of Indianapolis,A700,Saint Lawrence School,0.536
9200,Archdiocese of Indianapolis,A730,Saint Mary's School,0.788
9200,Archdiocese of Indianapolis,B035,Saint Gabriel Catholic School,0.857
9200,Archdiocese of Indianapolis,B050,Holy Family School,0.727
9200,Archdiocese of Indianapolis,B060,Our Lady Of Perpetual Help School,0.75
9200,Archdiocese of Indianapolis,B067,St Mary of-the-Knobs Catholic Sch,0.897
9200,Archdiocese of Indianapolis,B095,Saint Michael School,0.579
9200,Archdiocese of Indianapolis,B265,Saint Michael School,0.538
9200,Archdiocese of Indianapolis,B280,Saint Joseph School,NA
9200,Archdiocese of Indianapolis,B285,Saint Malachy School,0.583
9200,Archdiocese of Indianapolis,B300,Saint Susanna School,0.688
9200,Archdiocese of Indianapolis,B440,Saint Ambrose School,0.529
9200,Archdiocese of Indianapolis,B510,Pope John XXIII Elementary School,0.478
9200,Archdiocese of Indianapolis,B515,Saint Mary's School,0.478
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,0.4
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,0.524
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,0.692
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,0.909
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,0.757
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,0.28
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,0.61
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,0.709
9200,Archdiocese of Indianapolis,C305,Saint Mark School,0.655
9200,Archdiocese of Indianapolis,C310,Saint Roch School,0.812
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,0.283
9200,Archdiocese of Indianapolis,C435,Saint Luke School,0.825
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,0.613
9200,Archdiocese of Indianapolis,C445,Saint Monica School,0.219
9200,Archdiocese of Indianapolis,C450,Saint Pius X School,0.812
9200,Archdiocese of Indianapolis,C545,Holy Name Catholic School,0.2
9200,Archdiocese of Indianapolis,C585,Christ The King School,0.689
9200,Archdiocese of Indianapolis,C590,Holy Angels Catholic School,0.25
9200,Archdiocese of Indianapolis,C595,Holy Cross Central School,0.176
9200,Archdiocese of Indianapolis,C600,Immaculate Heart of Mary School,0.914
9200,Archdiocese of Indianapolis,C605,Our Lady Of Lourdes School,0.429
9200,Archdiocese of Indianapolis,C615,St Anthony Catholic School,0.222
9200,Archdiocese of Indianapolis,C625,Central Catholic School,0.292
9200,Archdiocese of Indianapolis,C645,Saint Joan Of Arc School,0.455
9200,Archdiocese of Indianapolis,C650,St Michael St Gabriel Archangels School,0.175
9200,Archdiocese of Indianapolis,C655,Saint Philip Neri School,0.143
9200,Archdiocese of Indianapolis,C665,Saint Simon The Apostle School,0.623
9200,Archdiocese of Indianapolis,C670,St Therese Little Flower School,0.278
9200,Archdiocese of Indianapolis,C675,Saint Thomas Aquinas School,0.773
9200,Archdiocese of Indianapolis,C795,Saint Christopher School,0.5
9200,Archdiocese of Indianapolis,C900,Saint Charles Borromeo School,0.686
9200,Archdiocese of Indianapolis,D130,Saint Louis School,0.957
9200,Archdiocese of Indianapolis,D140,Saint Mary Elementary School,0.545
9200,Archdiocese of Indianapolis,D335,Saint Joseph School,0.562
9200,Archdiocese of Indianapolis,D720,Saint Patrick School,0.324
9200,Archdiocese of Indianapolis,D840,Seton Catholic Elementary,0.656
9205,Diocese of Gary,B755,Aquinas School at St Andrew's,0.174
9205,Diocese of Gary,B775,Saint Michael School,0.722
9205,Diocese of Gary,B780,Saint John Evangelist School,0.83
9205,Diocese of Gary,B835,Saint Mary Catholic Comm School,0.346
9205,Diocese of Gary,B865,St Stanislaus School,0.217
9205,Diocese of Gary,B930,Saint Mary School,0.179
9205,Diocese of Gary,B950,Saint Casimir School,0.471
9205,Diocese of Gary,B960,Saint John Bosco School,0.13
9205,Diocese of Gary,B965,Saint John The Baptist School,0.414
9205,Diocese of Gary,C025,Our Lady Of Grace School,0.444
9205,Diocese of Gary,C060,Saint Thomas More School,0.564
9205,Diocese of Gary,C105,Notre Dame Catholic School,0.824
9205,Diocese of Gary,C110,Queen Of All Saints School,0.077
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,0.286
9205,Diocese of Gary,D050,Saint Patrick School,0.815
9205,Diocese of Gary,D065,Nativity of Our Savior School,0.467
9205,Diocese of Gary,D085,Saint Paul Catholic School,0.8
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,0.786
9210,Diocese of Lafayette Catholic Sch,A795,St. Michael Catholic School,0.455
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,0.381
9210,Diocese of Lafayette Catholic Sch,B215,Our Lady Of Mt Carmel School,0.867
9210,Diocese of Lafayette Catholic Sch,B216,Saint Maria Goretti School,0.7
9210,Diocese of Lafayette Catholic Sch,B227,Saint Louis de Montfort School,0.895
9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,0.568
9210,Diocese of Lafayette Catholic Sch,B395,Sts Joan of Arc & Patrick School,0.5
9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,NA
9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,NA
9210,Diocese of Lafayette Catholic Sch,C211,Holy Cross School,0.316
9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,0.769
9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,0.72
9215,Diocese of Evansville,A660,Washington Catholic Mid/High Sch,0.842
9215,Diocese of Evansville,A871,Holy Trinity Catholic School,0.686
9215,Diocese of Evansville,B105,St Joseph School,0.615
9215,Diocese of Evansville,B115,Holy Cross School,0.9
9215,Diocese of Evansville,B120,Saint James School,0.929
9215,Diocese of Evansville,B125,Saints Peter & Paul School,0.917
9215,Diocese of Evansville,B565,Flaget Elementary School,0.412
9215,Diocese of Evansville,D095,St Matthew School,0.385
9215,Diocese of Evansville,D100,St Philip School,0.769
9215,Diocese of Evansville,D105,Saint Wendel School,0.923
9215,Diocese of Evansville,D370,St Bernard Catholic School,NA
9215,Diocese of Evansville,D545,Annuc Cthlc Sch @ Christ the King,0.579
9215,Diocese of Evansville,D550,Corpus Christi School,0.733
9215,Diocese of Evansville,D555,Good Shepherd School,0.967
9215,Diocese of Evansville,D560,Holy Redeemer School,0.556
9215,Diocese of Evansville,D565,Holy Rosary School,0.688
9215,Diocese of Evansville,D570,Annunciation Cthlc at Holy Spirit,0.294
9215,Diocese of Evansville,D580,Westside Catholic School,0.722
9215,Diocese of Evansville,D590,St Benedict Cathedral School,0.889
9215,Diocese of Evansville,D605,Saint Joseph School,0.882
9215,Diocese of Evansville,D610,Resurrection School,0.677
9215,Diocese of Evansville,D815,Saint John The Baptist School,0.738
9220,Diocese of Fort Wayne - South Bend,A035,Saint Joseph School,0.286
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Ann Seton Catholic Sch,0.343
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,0.222
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,0.304
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,0.7
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,0.403
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,0.304
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,0.222
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,0.525
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,0.333
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,0.648
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,NA
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,0.3
9220,Diocese of Fort Wayne - South Bend,A350,St Joseph Hessen Cassel Cath Sch,0.8
9220,Diocese of Fort Wayne - South Bend,A355,Saint John The Baptist Catholic,0.25
9220,Diocese of Fort Wayne - South Bend,A360,Saint Louis Besancon Catholic Sch,0.429
9220,Diocese of Fort Wayne - South Bend,A735,Saint Joseph School,0.462
9220,Diocese of Fort Wayne - South Bend,A975,St Thomas The Apostle School,0.769
9220,Diocese of Fort Wayne - South Bend,A980,St Vincent de Paul School,0.19
9220,Diocese of Fort Wayne - South Bend,B020,St John Evangelist School,0.312
9220,Diocese of Fort Wayne - South Bend,B418,Huntington Catholic School,0.412
9220,Diocese of Fort Wayne - South Bend,B605,Sacred Heart School,0.6
9220,Diocese of Fort Wayne - South Bend,C855,Saint Michael School,0.368
9220,Diocese of Fort Wayne - South Bend,C980,Saint Mary Elementary School,0.625
9220,Diocese of Fort Wayne - South Bend,D164,St Pius X Catholic School,0.898
9220,Diocese of Fort Wayne - South Bend,D177,Mishawaka Catholic School,0.593
9220,Diocese of Fort Wayne - South Bend,D198,Queen of Peace School,0.7
9220,Diocese of Fort Wayne - South Bend,D230,Christ The King School,0.667
9220,Diocese of Fort Wayne - South Bend,D235,Corpus Christi School,0.688
9220,Diocese of Fort Wayne - South Bend,D240,Holy Cross School,0.259
9220,Diocese of Fort Wayne - South Bend,D245,Holy Family School,0.103
9220,Diocese of Fort Wayne - South Bend,D250,Our Lady Of Hungary School,0.4
9220,Diocese of Fort Wayne - South Bend,D255,Saint Adalbert School,0.28
9220,Diocese of Fort Wayne - South Bend,D260,Saint Anthony De Padua School,0.703
9220,Diocese of Fort Wayne - South Bend,D265,Saint John The Baptist School,0.1
9220,Diocese of Fort Wayne - South Bend,D270,Saint Joseph School,0.755
9220,Diocese of Fort Wayne - South Bend,D275,Saint Jude Catholic School,0.667
9220,Diocese of Fort Wayne - South Bend,D285,Saint Matthew Cathedral School,0.364
9220,Diocese of Fort Wayne - South Bend,D805,Saint Bernard Elementary School,0.455
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,NA
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,0.273
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,0.556
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,0.489
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,0.87
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,0.357
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,0.689
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,0.308
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,0.286
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,NA
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,0.458
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,1
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,0.606
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,0.818
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,0.333
9230,Lutheran Schools of Indiana,A435,Saint Peters Lutheran School,0.625
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,NA
9230,Lutheran Schools of Indiana,A985,Trinity Lutheran School,0.565
9230,Lutheran Schools of Indiana,B260,Zion Lutheran School,0.75
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,NA
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,0.333
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,0.5
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,NA
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,0.467
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,0.562
9230,Lutheran Schools of Indiana,B892,Ascension Lutheran Christian Schl,NA
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,NA
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,0.417
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,NA
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,0.447
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,0.704
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,0.056
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,0.381
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,0.619
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,NA
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,0.667
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,0.8
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,NA
9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,0.833
9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,0.636
9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,0.5
9240,The Oaks Academy,B297,The Oaks Academy - Brookside,0.596
9240,The Oaks Academy,C773,The Oaks Academy - Fall Creek,0.695
9310,Charter School of the Dunes,1535,Charter School of the Dunes,0.018
9320,Community Montessori Inc,1536,Community Montessori,0.385
9330,Irvington Community School,1537,Irvington Community School,0.362
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,0
9365,Enlace Academy,5667,Enlace Academy,0.054
9380,Christel House Academy South,5874,Christel House Academy South,0.042
9395,Christel House Academy West,5871,Christel House Academy West,0.096
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,0.05
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,0.037
9430,Tindley Summit Academy,5629,Tindley Summit Academy,0.032
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,0.111
9465,Rural Community Schools Inc,7951,Rural Community Academy,NA
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,0.159
9495,Joshua Academy,8203,Joshua Academy,0.034
9531,Paramount Online Academy,9701,Paramount Online Academy,0
9534,Indy Steam Academy,9704,Indy Steam Academy,0.045
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,0.05
9536,Lawrence County Independent Schools,9706,Lawrence County Independent Schools,0.391
9537,The Nature School of Central Indiana,9707,The Nature School of Central Indiana,0.222
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,0.11
9555,East Chicago Urban Enterprise Academy,3935,East Chicago Urban Enterprise Academy,0.2
9575,Victory College Prep,5523,Victory College Prep,0.109
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,0.02
9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,NA
9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,0.184
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,0.107
9620,Burris Laboratory School,1441,Burris Laboratory School,0.644
9665,Geist Montessori Academy,2572,Geist Montessori Academy,0.174
9680,Paramount Brookside,5508,Paramount Brookside,0.236
9685,Aspire Charter Academy,4043,Aspire Charter Academy,0.103
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,0.486
9722,Springville Community Academy,9107,Springville Community Academy,0.263
9725,Canaan Community Academy,3312,Canaan Community Academy,0.111
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,0.056
9737,Liberty Grove Schools,9002,Liberty Grove Schools,0.033
9760,Smith Academy for Excellence,0242,Smith Academy for Excellence,NA
9785,IN Math & Science Academy,5837,IN Math & Science Academy,0.38
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,0.033
9835,The Bloomington Project School,6215,The Bloomington Project School,0.643
9870,Discovery Charter School,6824,Discovery Charter School,0.508
9875,Rock Creek Community Academy,0771,Rock Creek Community Academy,0.289
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,0.125
9905,Indiana Connections Academy,7944,Indiana Connections Academy,0.306
9920,Damar Charter Academy,5191,Damar Charter Academy,NA
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,0.087
9935,Vision Academy,5899,Vision Academy,0.047
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,0.267
9954,Phalen Leadership Academy at Louis B Russell School 48,5548,Louis B Russell Jr School 48,0
9955,Mays Community Academy,7231,Mays Community Academy,0.15
9960,Success Academy Primary School,7562,Success Academy Primary School,0.055
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,0.174
9975,Global Preparatory Academy,1112,Global Preparatory Academy,0
9980,Steel City Academy,1113,Steel City Academy,0.12
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,0.65
9990,Higher Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,0
-999,Independent Non-Public Schools,A004,Hagia Sophia Classical Academy,NA
-999,Independent Non-Public Schools,A102,Maple Creek Adventist Academy,NA
-999,Independent Non-Public Schools,A119,Dana Christian School Corporation,NA
-999,Independent Non-Public Schools,A121,Riverview Adventist Christian Acad,NA
-999,Independent Non-Public Schools,A126,Edinburgh Christian School,NA
-999,Independent Non-Public Schools,A149,Apogee School For The Gifted,NA
-999,Independent Non-Public Schools,A172,Blackhawk Christian Elementary Sch,0.847
-999,Independent Non-Public Schools,A249,Central Christian School,NA
-999,Independent Non-Public Schools,A260,Aboite Christian School,NA
-999,Independent Non-Public Schools,A275,Crossroad Child & Family Services,NA
-999,Independent Non-Public Schools,A303,FaithPrep Indiana,NA
-999,Independent Non-Public Schools,A304,GEO Focus Academy,0
-999,Independent Non-Public Schools,A306,Harriet Tubman School of Excellence,NA
-999,Independent Non-Public Schools,A308,Islamic Academy of Kendallville,NA
-999,Independent Non-Public Schools,A311,Saint Thomas More Academy,0.688
-999,Independent Non-Public Schools,A450,Columbus Christian School Inc,0.333
-999,Independent Non-Public Schools,A724,Good Shepherd Christian Academy,NA
-999,Independent Non-Public Schools,A740,Lakewood Park Christian School,0.463
-999,Independent Non-Public Schools,A746,Heritage Hall Christian School,0.545
-999,Independent Non-Public Schools,A875,Clinton Christian School,0.375
-999,Independent Non-Public Schools,A990,Elkhart Christian Academy,0.683
-999,Independent Non-Public Schools,B015,Bethany Christian School,0.65
-999,Independent Non-Public Schools,B045,Christian Academy of Indiana,0.63
-999,Independent Non-Public Schools,B085,Covington Christian School,NA
-999,Independent Non-Public Schools,B129,Life Christian STEAM Academy,NA
-999,Independent Non-Public Schools,B136,The King's Academy,0.364
-999,Independent Non-Public Schools,B145,Lakeview Christian School Inc,0.5
-999,Independent Non-Public Schools,B160,Eman Schools,0.645
-999,Independent Non-Public Schools,B161,Fishers Christian Academy,0.667
-999,Independent Non-Public Schools,B195,Cicero Adventist School,NA
-999,Independent Non-Public Schools,B205,Union Bible College & Academy,NA
-999,Independent Non-Public Schools,B248,Legacy Christian School,0.52
-999,Independent Non-Public Schools,B290,Bethesda Christian School,0.8
-999,Independent Non-Public Schools,B295,Kingsway Christian School,0.633
-999,Independent Non-Public Schools,B299,Legacy Learning Center,0.2
-999,Independent Non-Public Schools,B302,Universal School of Plainfield,NA
-999,Independent Non-Public Schools,B455,Sandy Creek Christian Academy,0.455
-999,Independent Non-Public Schools,B470,DeMotte Christian School,0.429
-999,Independent Non-Public Schools,B483,Jay County Christian Academy,0.167
-999,Independent Non-Public Schools,B493,Christian Academy of Madison,0.231
-999,Independent Non-Public Schools,B549,Greenwood Christian School,0.643
-999,Independent Non-Public Schools,B595,Lakeland Christian Academy,0.95
-999,Independent Non-Public Schools,B771,Crown Point Christian School,0.533
-999,Independent Non-Public Schools,B806,Ambassador Christian Academy,NA
-999,Independent Non-Public Schools,B815,Calumet Christian School,0.167
-999,Independent Non-Public Schools,B821,Indiana Horizon Academy,0.267
-999,Independent Non-Public Schools,B951,Morning Star Academy,NA
-999,Independent Non-Public Schools,C020,Highland Christian School,0.646
-999,Independent Non-Public Schools,C112,Door Prairie Adventist School,NA
-999,Independent Non-Public Schools,C130,Saint Paul Lutheran School,NA
-999,Independent Non-Public Schools,C175,Indiana Christian Academy,0.545
-999,Independent Non-Public Schools,C215,Cross Street Christian School,NA
-999,Independent Non-Public Schools,C226,Liberty Christian Elementary,0.407
-999,Independent Non-Public Schools,C250,Anderson Christian School,NA
-999,Independent Non-Public Schools,C271,Curtis Wilson Primary School,NA
-999,Independent Non-Public Schools,C275,Heritage Christian School,0.691
-999,Independent Non-Public Schools,C281,Cornerstone Baptist Academy,NA
-999,Independent Non-Public Schools,C282,Horizon Christian School,0.35
-999,Independent Non-Public Schools,C325,Suburban Christian School,0.378
-999,Independent Non-Public Schools,C349,Southport Presbyterian Chrst Sch,0.727
-999,Independent Non-Public Schools,C375,Traders Point Christian Schools,0.5
-999,Independent Non-Public Schools,C396,Burge Terrace Christian School,0.364
-999,Independent Non-Public Schools,C455,Indianapolis Junior Academy,NA
-999,Independent Non-Public Schools,C475,Hasten Hebrew Acad of Indianapolis,NA
-999,Independent Non-Public Schools,C495,Colonial Christian School,0.905
-999,Independent Non-Public Schools,C513,Islamic Academy of Indianapolis,NA
-999,Independent Non-Public Schools,C514,Crosspointe Christian Academy,0.333
-999,Independent Non-Public Schools,C519,Chapel Hill Christian School,NA
-999,Independent Non-Public Schools,C561,Trinity Christian School,0.077
-999,Independent Non-Public Schools,C563,Shepherd Community Academy,NA
-999,Independent Non-Public Schools,C575,Central Christian Academy,0.3
-999,Independent Non-Public Schools,C580,Calvary Christian School,0.429
-999,Independent Non-Public Schools,C589,The Independence Academy,NA
-999,Independent Non-Public Schools,C628,MTI School of Knowledge,0.103
-999,Independent Non-Public Schools,C679,Indianapolis Southside Christian,NA
-999,Independent Non-Public Schools,C690,Capitol City SDA Church School,NA
-999,Independent Non-Public Schools,C699,TP Schools,0.533
-999,Independent Non-Public Schools,C791,School for Community Learning,NA
-999,Independent Non-Public Schools,C905,Adventist Christian Elementary,NA
-999,Independent Non-Public Schools,C910,Covenant Christian School,0.25
-999,Independent Non-Public Schools,C927,Lighthouse Christian Academy,0.65
-999,Independent Non-Public Schools,C933,Clear Creek Christian School,0.692
-999,Independent Non-Public Schools,C940,Tabernacle Christian School,0.714
-999,Independent Non-Public Schools,C965,Mooresville Christian Academy,0.308
-999,Independent Non-Public Schools,C966,Greenwood Christian Academy,0.643
-999,Independent Non-Public Schools,D063,Emmanuel Baptist Academy,NA
-999,Independent Non-Public Schools,D073,Victory Christian Academy,0.583
-999,Independent Non-Public Schools,D080,Portage Christian School,0.333
-999,Independent Non-Public Schools,D158,North Liberty Christian School,0.167
-999,Independent Non-Public Schools,D189,Covenant Christian School,0.579
-999,Independent Non-Public Schools,D195,South Bend Hebrew Day School,0.333
-999,Independent Non-Public Schools,D249,New Vision Christian Academy,NA
-999,Independent Non-Public Schools,D300,South Bend Jr Academy School,NA
-999,Independent Non-Public Schools,D305,Community Baptist Christian School,0.6
-999,Independent Non-Public Schools,D310,Granger Christian School,0.438
-999,Independent Non-Public Schools,D315,"Michiana Christian Academy, Inc.",NA
-999,Independent Non-Public Schools,D329,Grace Christian Academy Inc,0.417
-999,Independent Non-Public Schools,D440,Lafayette Christian School,0.654
-999,Independent Non-Public Schools,D452,Faith Christian School,0.795
-999,Independent Non-Public Schools,D489,Evansville Christian Sch Newburgh,0.724
-999,Independent Non-Public Schools,D525,Evansville Day School,0.824
-999,Independent Non-Public Schools,D725,Holy Cross School,NA
-999,Independent Non-Public Schools,D862,Community Christian School,0.6
-999,Independent Non-Public Schools,D875,Kingdom Academy of Bluffton Inc,NA
-999,Independent Non-Public Schools,D912,Al Haqq Foundation Academy,NA
-999,Independent Non-Public Schools,D913,Israel School of Excellence,0.083
-999,Independent Non-Public Schools,D914,International Leadership Schools,0.138
-999,Independent Non-Public Schools,D918,Alyssum Montessori School,NA
