corp_id,corp_name,schl_id,schl_name,ela_prof_pct
5360,MSD Warren Township,5364,Creston Intermediate & Middle Schl,0.168
5360,MSD Warren Township,5367,Stonybrook Intermediate & Middle,0.12
5360,MSD Warren Township,5368,Raymond Park Intermediate & Middle,0.194
5360,MSD Warren Township,5369,Eastridge Elementary School,0.127
5360,MSD Warren Township,5370,Hawthorne Elementary School,0.122
5360,MSD Warren Township,5373,Grassy Creek Elementary School,0.102
5360,MSD Warren Township,5375,Lakeside Elementary School,0.19
5360,MSD Warren Township,5377,Lowell Elementary School,0.295
5360,MSD Warren Township,5379,Warren Online Academy,0.149
5360,MSD Warren Township,5386,Pleasant Run Elementary School,0.101
5360,MSD Warren Township,5389,Sunny Heights Elementary School,0.11
5360,MSD Warren Township,5391,Brookview Elementary School,0.243
5360,MSD Warren Township,5397,Liberty Park Elementary School,0.126
5370,MSD Washington Township,5403,Allisonville Elementary School,0.474
5370,MSD Washington Township,5406,Crooked Creek Elementary School,0.327
5370,MSD Washington Township,5407,Clearwater Elementary School,0.524
5370,MSD Washington Township,5408,Willow Lake Elementary School,0.238
5370,MSD Washington Township,5418,Greenbriar Elementary School,0.245
5370,MSD Washington Township,5427,Nora Elementary School,0.236
5370,MSD Washington Township,5430,Spring Mill Elementary School,0.29
5370,MSD Washington Township,5436,Fox Hill Elementary School,0.296
5370,MSD Washington Township,5442,Eastwood Middle School,0.383
5370,MSD Washington Township,5445,Northview Middle School,0.312
5370,MSD Washington Township,5448,Westlane Middle School,0.238
5370,MSD Washington Township,5451,North Central High School,NA
5375,MSD Wayne Township,5221,Chapel Hill 7th & 8th Grade Center,0.228
5375,MSD Wayne Township,5222,Lynhurst 7th & 8th Grade Center,0.229
5375,MSD Wayne Township,5223,Maplewood Elementary School,0.165
5375,MSD Wayne Township,5227,Chapel Glen Elementary School,0.142
5375,MSD Wayne Township,5241,Garden City Elementary School,0.113
5375,MSD Wayne Township,5257,McClelland Elementary School,0.347
5375,MSD Wayne Township,5261,Rhoades Elementary School,0.132
5375,MSD Wayne Township,5265,Robey Elementary School,0.426
5375,MSD Wayne Township,5267,North Wayne Elementary School,0.117
5375,MSD Wayne Township,5268,Achieve Virtual Elementary,0.2
5375,MSD Wayne Township,5270,Stout Field Elementary School,0.188
5375,MSD Wayne Township,5271,Sanders School,0
5375,MSD Wayne Township,5273,Westlake Elementary School,0.171
5375,MSD Wayne Township,5274,Chapelwood Elementary School,0.177
5375,MSD Wayne Township,5288,Achieve Virtual Education Academy,0.214
5375,MSD Wayne Township,5446,Bridgeport Elementary School,0.218
5380,Beech Grove City Schools,5453,Beech Grove Middle School,0.38
5380,Beech Grove City Schools,5457,Central Elementary School,0.22
5380,Beech Grove City Schools,5461,South Grove Intermediate School,0.229
5385,Indianapolis Public Schools,0108,Impact Academy 1,NA
5385,Indianapolis Public Schools,0112,Impact Academy 2,0.15
5385,Indianapolis Public Schools,0113,Impact Academy 3,0.059
5385,Indianapolis Public Schools,5466,Arlington Community Middle School,0.113
5385,Indianapolis Public Schools,5467,HW Longfellow Med/STEM Magnet Midl,0.181
5385,Indianapolis Public Schools,5498,Cold Spring School,0.195
5385,Indianapolis Public Schools,5515,Thomas D Gregg School 15,0.105
5385,Indianapolis Public Schools,5516,Northwest Community Middle School,0.069
5385,Indianapolis Public Schools,5531,James A Garfield School 31,0.212
5385,Indianapolis Public Schools,5534,Eleanor Skillen School 34,0.108
5385,Indianapolis Public Schools,5538,Center for Inquiry School 70,0.587
5385,Indianapolis Public Schools,5539,William McKinley School 39,0.288
5385,Indianapolis Public Schools,5543,James Whitcomb Riley School 43,0.062
5385,Indianapolis Public Schools,5546,Daniel Webster School 46,0.146
5385,Indianapolis Public Schools,5549,William Penn School 49,0.116
5385,Indianapolis Public Schools,5551,James Russell Lowell School 51,0.053
5385,Indianapolis Public Schools,5554,Brookside School 54,0.091
5385,Indianapolis Public Schools,5555,IPS/Butler Lab at Eliza Blaker 55,0.228
5385,Indianapolis Public Schools,5556,Francis W Parker School 56,0.103
5385,Indianapolis Public Schools,5557,George W Julian School 57,0.311
5385,Indianapolis Public Schools,5558,Ralph Waldo Emerson School 58,0.047
5385,Indianapolis Public Schools,5560,IPS/Butler Lab at William Bell 60,0.396
5385,Indianapolis Public Schools,5565,Raymond F Brandes School 65,0.186
5385,Indianapolis Public Schools,5570,Edison School of the Arts 47,0.242
5385,Indianapolis Public Schools,5574,Theodore Potter School 74,0.235
5385,Indianapolis Public Schools,5577,Merle Sidener Gifted Academy,0.773
5385,Indianapolis Public Schools,5579,Carl Wilde School 79,0.105
5385,Indianapolis Public Schools,5582,Christian Park School 82,0.116
5385,Indianapolis Public Schools,5583,Floro Torrence School 83,0.104
5385,Indianapolis Public Schools,5587,George Washington Carver School 87,0.421
5385,Indianapolis Public Schools,5588,Anna Brochhausen School 88,0.085
5385,Indianapolis Public Schools,5590,Ernie Pyle School 90,0.154
5385,Indianapolis Public Schools,5591,Rousseau McClellan School 91,0.43
5385,Indianapolis Public Schools,5596,Meredith Nicholson School 96,0.147
5385,Indianapolis Public Schools,5601,H L Harshman Middle School,0.157
5385,Indianapolis Public Schools,5605,Charles Warren Fairbanks Sch 105,0.053
5385,Indianapolis Public Schools,5606,Robert Lee Frost School 106,0.093
5385,Indianapolis Public Schools,5607,Lew Wallace School 107,0.148
5385,Indianapolis Public Schools,5609,Jonathan Jennings School 109,0.123
5385,Indianapolis Public Schools,5614,Paul I Miller School 114,0.099
5385,Indianapolis Public Schools,5619,George S Buck School 94,0.079
5385,Indianapolis Public Schools,5623,Arlington Woods School 99,0.049
5385,Indianapolis Public Schools,5635,Center For Inquiry School 2,0.488
5385,Indianapolis Public Schools,5659,Center for Inquiry School 84,0.733
5385,Indianapolis Public Schools,5662,Clarence Farrington School 61,0.085
5385,Indianapolis Public Schools,5668,Center for Inquiry School 27,0.298
5385,Indianapolis Public Schools,5674,Frederick Douglass School 19,0.084
5390,Southside Sp Srvs Of Marion Co,5320,RISE Learning Center,0.035
5400,School Town of Speedway,5889,Speedway Junior High School,0.536
5400,School Town of Speedway,5893,James A Allison Elementary Sch 3,0.647
5400,School Town of Speedway,5897,Carl G Fisher Elementary School 1,0.616
5400,School Town of Speedway,5901,Arthur C Newby Elementary School 2,0.73
5400,School Town of Speedway,5905,Frank H Wheeler Elementary Sch 4,0.443
5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,0.344
5455,Culver Community Schools Corp,5928,Culver Elementary School,0.449
5470,Argos Community Schools,5936,Argos Community Elementary,0.368
5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,0.431
5480,Bremen Public Schools,5943,Bremen Elementary/Middle School,0.404
5485,Plymouth Community School Corp,5933,Menominee Elementary School,0.323
5485,Plymouth Community School Corp,5949,Lincoln Junior High School,0.358
5485,Plymouth Community School Corp,5956,Riverside Intermediate,0.348
5485,Plymouth Community School Corp,5961,Jefferson Elementary School,0.416
5485,Plymouth Community School Corp,5965,Washington Discovery Academy,0.291
5485,Plymouth Community School Corp,5969,Webster Elementary School,0.336
5495,Triton School Corporation,5922,Triton Elementary School,0.411
5495,Triton School Corporation,5923,Triton Jr-Sr High School,0.489
5520,Shoals Community School Corp,5989,Shoals Community Elementary School,0.247
5520,Shoals Community School Corp,5991,Shoals Middle School,0.317
5525,Loogootee Community Sch Corp,5997,Loogootee Elementary School,0.483
5525,Loogootee Community Sch Corp,6001,Loogootee Middle School,0.47
5615,Maconaquah School Corp,6033,Maconaquah Middle School,0.384
5615,Maconaquah School Corp,6035,Maconaquah Elementary School,0.272
5620,North Miami Community Schools,6049,North Miami Middle/High School,0.291
5620,North Miami Community Schools,6051,North Miami Elementary School,0.362
5625,Oak Hill United School Corp,2305,Oak Hill Junior High School,0.466
5625,Oak Hill United School Corp,2306,Swayzee Elementary School,0.432
5625,Oak Hill United School Corp,6081,Sweetser Elementary School,0.319
5635,Peru Community Schools,6085,Peru Jr/Sr High School,0.293
5635,Peru Community Schools,6093,Blair Pointe Upper Elementary,0.377
5705,Richland-Bean Blossom C S C,6147,Edgewood Junior High School,0.46
5705,Richland-Bean Blossom C S C,6153,Edgewood Intermediate School,0.478
5740,Monroe County Community Sch Corp,6123,Unionville Elementary School,0.704
5740,Monroe County Community Sch Corp,6134,Lakeview Elementary School,0.47
5740,Monroe County Community Sch Corp,6157,Grandview Elementary School,0.288
5740,Monroe County Community Sch Corp,6162,Highland Park Elementary School,0.31
5740,Monroe County Community Sch Corp,6164,Summit Elementary School,0.347
5740,Monroe County Community Sch Corp,6170,Tri-North Middle School,0.543
5740,Monroe County Community Sch Corp,6172,Lora L Batchelor Middle School,0.39
5740,Monroe County Community Sch Corp,6173,Binford Elementary School,0.591
5740,Monroe County Community Sch Corp,6181,Arlington Heights Elementary Sch,0.187
5740,Monroe County Community Sch Corp,6187,Childs Elementary School,0.731
5740,Monroe County Community Sch Corp,6189,Clear Creek Elementary School,0.375
5740,Monroe County Community Sch Corp,6197,Fairview Elementary School,0.235
5740,Monroe County Community Sch Corp,6213,Marlin Elementary School,0.725
5740,Monroe County Community Sch Corp,6220,Bloomington Graduation School,NA
5740,Monroe County Community Sch Corp,6223,Jackson Creek Middle School,0.624
5740,Monroe County Community Sch Corp,6225,Templeton Elementary School,0.346
5740,Monroe County Community Sch Corp,6226,University Elementary School,0.681
5835,North Montgomery Com Sch Corp,6240,Pleasant Hill Elementary School,0.547
5835,North Montgomery Com Sch Corp,6243,Lester B Sommer Elementary School,0.497
5835,North Montgomery Com Sch Corp,6244,North Montgomery Middle School,0.373
5835,North Montgomery Com Sch Corp,6246,Sugar Creek Elementary School,0.512
5845,South Montgomery Com Sch Corp,6233,Ladoga Elementary School,0.652
5845,South Montgomery Com Sch Corp,6258,Walnut Elementary School,0.514
5845,South Montgomery Com Sch Corp,6261,Southmont Jr High School,0.671
5845,South Montgomery Com Sch Corp,6269,New Market Elementary School,0.446
5855,Crawfordsville Community Schools,6281,Crawfordsville Middle School,0.336
5855,Crawfordsville Community Schools,6289,Mollie B Hoover Elementary School,0.332
5855,Crawfordsville Community Schools,6301,Meredith Nicholson Elementary Sch,0.299
5900,Monroe-Gregg School District,6315,Monrovia Middle School,0.316
5900,Monroe-Gregg School District,6323,Monrovia Elementary School,0.334
5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,0.27
5910,Eminence Community School Corp,6327,Eminence Elementary School,0.431
5925,MSD Martinsville Schools,6309,Green Township Elementary School,0.621
5925,MSD Martinsville Schools,6332,John R. Wooden Middle School,0.358
5925,MSD Martinsville Schools,6334,Bell Intermediate Academy,0.32
5925,MSD Martinsville Schools,6337,Brooklyn STEM Academy,0.429
5925,MSD Martinsville Schools,6341,Centerton Elementary School,0.592
5925,MSD Martinsville Schools,6344,South Elementary School of Communications,0.289
5925,MSD Martinsville Schools,6349,Charles L Smith Fine Arts Academy,0.382
5925,MSD Martinsville Schools,6357,Paragon Elementary School,0.187
5925,MSD Martinsville Schools,6361,Poston Road Elementary School,0.412
5930,Mooresville Con School Corp,6373,Paul Hadley Middle School,0.42
5930,Mooresville Con School Corp,6375,Neil Armstrong Elementary School,0.395
5930,Mooresville Con School Corp,6381,Newby Memorial Elementary School,0.367
5930,Mooresville Con School Corp,6385,North Madison Elementary School,0.359
5930,Mooresville Con School Corp,6387,Northwood Elementary School,0.43
5930,Mooresville Con School Corp,6393,Waverly Elementary School,0.477
5945,North Newton School Corp,6397,Morocco Elementary School,0.31
5945,North Newton School Corp,6405,Lake Village Elementary School,0.436
5945,North Newton School Corp,6409,Lincoln Elementary School,0.414
5945,North Newton School Corp,6411,North Newton Jr-Sr High School,0.38
5995,South Newton School Corp,6431,South Newton Elementary School,0.371
5995,South Newton School Corp,6433,South Newton Middle School,0.323
6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,0.336
6055,Central Noble Com School Corp,6454,Central Noble Elementary School,0.294
6060,East Noble School Corporation,6457,Avilla Elementary School,0.392
6060,East Noble School Corporation,6461,East Noble Middle School,0.236
6060,East Noble School Corporation,6465,Rome City Elementary School,0.234
6060,East Noble School Corporation,6477,North Side Elementary School,0.364
6060,East Noble School Corporation,6478,South Side Elementary School,0.2
6060,East Noble School Corporation,6485,Wayne Center Elem School,0.419
6065,West Noble School Corporation,6509,West Noble Middle School,0.311
6065,West Noble School Corporation,6510,West Noble Elementary School,0.261
6080,Rising Sun-Ohio Co Com,6511,Ohio County Elementary School,0.406
6080,Rising Sun-Ohio Co Com,6512,Ohio County Middle School,0.289
6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,0.31
6145,Orleans Community Schools,6577,Orleans Elementary School,0.304
6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,0.333
6155,Paoli Community School Corp,6587,Throop Elementary School,0.404
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,0.328
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,0.407
6195,Spencer-Owen Community Schools,6597,Owen Valley Middle School,0.37
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,0.435
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,0.403
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,0.295
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,0.464
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,0.361
6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,0.431
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,0.313
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,0.527
6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,0.56
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,0.163
6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,0.533
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,0.41
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,0.393
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,0.376
6375,North Central Parke Comm Schl Corp,6652,Parke Heritage Middle School,0.293
6445,Pike County School Corp,6768,Pike Central Middle School,0.339
6445,Pike County School Corp,6808,Winslow Elementary School,0.307
6445,Pike County School Corp,6809,Petersburg Elementary School,0.264
6455,Porter County Education Services,6811,Porter County Education Services,0.12
6460,MSD Boone Township,6814,Hebron Middle School,0.5
6460,MSD Boone Township,6815,Hebron Elementary School,0.509
6470,Duneland School Corporation,6817,Jackson Elementary School,0.724
6470,Duneland School Corporation,6819,Brummitt Elementary School,0.638
6470,Duneland School Corporation,6821,Liberty Intermediate School,0.671
6470,Duneland School Corporation,6823,Liberty Elementary School,0.572
6470,Duneland School Corporation,6926,Trojan Virtual Academy,0.226
6470,Duneland School Corporation,6927,Westchester Intermediate School,0.607
6470,Duneland School Corporation,6928,Bailly Elementary School,0.616
6470,Duneland School Corporation,6930,Chesterton Middle School,0.626
6470,Duneland School Corporation,6941,Newton Yost Elementary School,0.539
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,0.649
6510,East Porter County School Corp,6828,Morgan Township Elementary School,0.578
6510,East Porter County School Corp,6833,Kouts Middle/High School,0.541
6510,East Porter County School Corp,6835,Kouts Elementary School,0.38
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,0.704
6510,East Porter County School Corp,6852,Washington Twp Elementary School,0.449
6520,Porter Township School Corp,6837,Boone Grove Elementary School,0.451
6520,Porter Township School Corp,6839,Boone Grove Middle School,0.458
6520,Porter Township School Corp,6840,Porter Lakes Elementary School,0.631
6530,Union Township School Corp,6843,Union Township Middle School,0.606
6530,Union Township School Corp,6845,Union Center Elementary School,0.723
6530,Union Township School Corp,6846,John Simatovich Elementary School,0.603
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,0.297
6550,Portage Township Schools,6859,William Fegely Middle School,0.325
6550,Portage Township Schools,6861,Crisman Elementary School,0.325
6550,Portage Township Schools,6865,Central Elementary School,0.241
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,0.388
6550,Portage Township Schools,6871,Willowcreek Middle School,0.327
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,0.408
6550,Portage Township Schools,6876,Paul Saylor Elementary School,0.221
6550,Portage Township Schools,6877,George L Myers Elementary School,0.329
6550,Portage Township Schools,6879,South Haven Elementary School,0.283
6560,Valparaiso Community Schools,6885,Benjamin Franklin Middle School,0.648
6560,Valparaiso Community Schools,6887,Thomas Jefferson Middle School,0.552
6560,Valparaiso Community Schools,6888,Thomas Jefferson Elementary School,0.673
6560,Valparaiso Community Schools,6891,Central Elementary School,0.734
6560,Valparaiso Community Schools,6893,Flint Lake Elementary School,0.498
6560,Valparaiso Community Schools,6897,Cooks Corners Elementary School,0.58
6560,Valparaiso Community Schools,6903,Heavilin Elementary School,0.667
6560,Valparaiso Community Schools,6913,Memorial Elementary School,0.769
6560,Valparaiso Community Schools,6917,Northview Elementary School,0.683
6560,Valparaiso Community Schools,6921,Parkview Elementary School,0.618
6590,MSD Mount Vernon,6953,Mount Vernon Jr High School,0.413
6590,MSD Mount Vernon,6961,West Elementary School,0.444
6590,MSD Mount Vernon,6965,Farmersville Elementary School,0.583
6590,MSD Mount Vernon,6969,Marrs Elementary School,0.619
6600,MSD North Posey Co Schools,6973,North Posey Junior High School,0.574
6600,MSD North Posey Co Schools,6985,North Elementary School,0.451
6600,MSD North Posey Co Schools,6989,South Terrace Elementary,0.729
6620,Eastern Pulaski Community Sch Corp,6994,Eastern Pulaski Elementary School,0.38
6620,Eastern Pulaski Community Sch Corp,6996,Winamac Community Middle School,0.37
6630,West Central School Corp,7027,West Central Elementary School,0.321
6630,West Central School Corp,7031,West Central Middle School,0.49
6705,South Putnam Community Schools,7055,Central Elementary School,0.464
6705,South Putnam Community Schools,7056,South Putnam Middle School,0.494
6705,South Putnam Community Schools,7057,Fillmore Elementary School,0.404
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,0.464
6715,North Putnam Community Schools,7045,Roachdale Elementary School,0.505
6715,North Putnam Community Schools,7049,North Putnam Middle School,0.431
6750,Cloverdale Community Schools,7079,Cloverdale Distance Learning Academy,0.4
6750,Cloverdale Community Schools,7082,Cloverdale Elementary School,0.507
6750,Cloverdale Community Schools,7085,Cloverdale Middle School,0.349
6755,Greencastle Community School Corp,7093,Greencastle Middle School,0.365
6755,Greencastle Community School Corp,7102,Tzouanakis Intermediate School,0.348
6795,Union School Corporation,7117,Union Elementary School,0.229
6795,Union School Corporation,7119,Union Junior & High School,0.167
6795,Union School Corporation,7122,Indiana Digital Elementary,0.128
6795,Union School Corporation,7131,Indiana Digital JR and High School,0.177
6805,Randolph Southern School Corp,7113,Randolph Southern Elementary Sch,0.397
6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,0.229
6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,0.365
6820,Monroe Central School Corp,7152,Monroe Central Elementary School,0.39
6825,Randolph Central School Corp,7129,Lee L Driver Middle School,0.259
6825,Randolph Central School Corp,7145,Willard Elementary School,0.361
6825,Randolph Central School Corp,7146,Deerfield Elementary School,0.5
6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,0.212
6835,Randolph Eastern School Corp,7164,North Side Elementary School,0.228
6865,South Ripley Com Sch Corp,7174,South Ripley Junior High School,0.565
6865,South Ripley Com Sch Corp,7178,South Ripley Elementary School,0.462
6895,Batesville Community School Corp,7219,Batesville Middle School,0.532
6895,Batesville Community School Corp,7229,Batesville Intermediate School,0.431
6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,0.308
6900,Jac-Cen-Del Community Sch Corp,7203,Jac-Cen-Del Elementary School,0.337
6910,Milan Community Schools,7207,Milan Middle School,0.404
6910,Milan Community Schools,7209,Milan Elementary School,0.377
6910,Milan Community Schools,7212,Milan Intermediate School,0.245
6995,Rush County Schools,7233,Milroy Elementary School,0.326
6995,Rush County Schools,7253,Arlington Elementary School,0.309
6995,Rush County Schools,7271,Rushville Elementary School,0.418
6995,Rush County Schools,7272,Rushville Elementary School West,0.256
6995,Rush County Schools,7290,Benjamin Rush Middle School,0.364
7150,John Glenn School Corporation,5916,Harold C Urey Middle School,0.49
7150,John Glenn School Corporation,7456,North Liberty School,0.477
7150,John Glenn School Corporation,7457,Walkerton Elementary School,0.549
7175,Penn-Harris-Madison School Corp,7323,Walt Disney Elementary School,0.388
7175,Penn-Harris-Madison School Corp,7324,Prairie Vista Elementary School,0.822
7175,Penn-Harris-Madison School Corp,7329,Mary Frank Harris Elementary Sch,0.647
7175,Penn-Harris-Madison School Corp,7334,Schmucker Middle School,0.577
7175,Penn-Harris-Madison School Corp,7336,Virgil I Grissom Middle School,0.469
7175,Penn-Harris-Madison School Corp,7341,Madison Elementary School,0.557
7175,Penn-Harris-Madison School Corp,7361,Elm Road Elementary School,0.496
7175,Penn-Harris-Madison School Corp,7365,Elsie Rogers Elementary School,0.462
7175,Penn-Harris-Madison School Corp,7372,Discovery Middle School,0.743
7175,Penn-Harris-Madison School Corp,7377,Moran Elementary School,0.549
7175,Penn-Harris-Madison School Corp,7379,Bittersweet Elementary School,0.642
7175,Penn-Harris-Madison School Corp,7383,Horizon Elementary School,0.695
7175,Penn-Harris-Madison School Corp,7386,Meadow's Edge Elementary School,0.376
7175,Penn-Harris-Madison School Corp,7390,Northpoint Elementary School,0.847
7200,School City of Mishawaka,7459,Fred J Hums Elementary School,0.546
7200,School City of Mishawaka,7465,John J Young Middle School,0.291
7200,School City of Mishawaka,7467,Oaklawn Campus Program,0.059
7200,School City of Mishawaka,7469,Battell Elementary School,0.297
7200,School City of Mishawaka,7473,Beiger Elementary School,0.304
7200,School City of Mishawaka,7478,Liberty Elementary School,0.205
7200,School City of Mishawaka,7481,Emmons Elementary School,0.152
7200,School City of Mishawaka,7485,Lasalle Elementary School,0.13
7200,School City of Mishawaka,7499,Twin Branch Elementary School,0.482
7205,South Bend Community School Corp,7248,South Bend Virtual School,0.159
7205,South Bend Community School Corp,7417,Warren Elementary School,0.173
7205,South Bend Community School Corp,7425,Clay International Academy,0.203
7205,South Bend Community School Corp,7435,Darden Elementary School,0.148
7205,South Bend Community School Corp,7441,Swanson Traditional School,0.52
7205,South Bend Community School Corp,7510,Jackson Middle School,0.084
7205,South Bend Community School Corp,7512,LaSalle Academy,0.722
7205,South Bend Community School Corp,7533,Coquillard Elementary School,0.058
7205,South Bend Community School Corp,7537,Edison Middle School,0.087
7205,South Bend Community School Corp,7545,Harrison Elementary School,0.08
7205,South Bend Community School Corp,7546,Marshall Traditional School,0.314
7205,South Bend Community School Corp,7549,Jefferson Traditional School,0.203
7205,South Bend Community School Corp,7555,Kennedy Academy,0.481
7205,South Bend Community School Corp,7559,Dickinson Fine Arts Academy,0.112
7205,South Bend Community School Corp,7561,Lincoln Elementary School,0.066
7205,South Bend Community School Corp,7569,McKinley Elementary School,0.128
7205,South Bend Community School Corp,7573,Madison S.T.E.A.M. Academy,0.102
7205,South Bend Community School Corp,7577,Marquette Montessori Academy,0.288
7205,South Bend Community School Corp,7585,Monroe Elementary School,0.105
7205,South Bend Community School Corp,7588,Wilson Elementary School,0.054
7205,South Bend Community School Corp,7593,Muessel Elementary School,0.037
7205,South Bend Community School Corp,7597,Navarre Middle School,0.07
7205,South Bend Community School Corp,7601,Nuner Fine Arts Academy,0.142
7205,South Bend Community School Corp,7632,Juvenile Justice Center,NA
7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,0.295
7215,Union-North United School Corp,7400,LaVille Elementary School,0.379
7230,Scott County School District 1,7630,Austin Elementary School,0.294
7230,Scott County School District 1,7631,Austin Middle School,0.294
7255,Scott County School District 2,7633,Johnson Elementary School,0.4
7255,Scott County School District 2,7637,Lexington Elementary School,0.617
7255,Scott County School District 2,7645,Scottsburg Middle School,0.426
7255,Scott County School District 2,7649,Scottsburg Elem School,0.357
7255,Scott County School District 2,7653,Vienna-Finley Elementary School,0.409
7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,0.49
7285,Shelby Eastern Schools,7663,Morristown Elementary School,0.367
7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,0.333
7285,Shelby Eastern Schools,7667,Waldron Elementary School,0.504
7350,Northwestern Con School Corp,7691,Triton Central Elementary School,0.411
7350,Northwestern Con School Corp,7697,Triton Central Middle School,0.468
7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,0.37
7360,Southwestern Con Sch Shelby Co,7703,Southwestern Elementary School,0.453
7365,Shelbyville Central Schools,7721,Shelbyville Middle School,0.375
7365,Shelbyville Central Schools,7725,Coulston Elementary School,0.33
7365,Shelbyville Central Schools,7729,Thomas A Hendricks Elementary Sch,0.327
7365,Shelbyville Central Schools,7733,William F Loper Elementary School,0.317
7385,North Spencer County Sch Corp,7751,Chrisney Elementary School,0.529
7385,North Spencer County Sch Corp,7753,David Turnham Education Center,0.658
7385,North Spencer County Sch Corp,7755,Nancy Hanks Elementary School,0.705
7385,North Spencer County Sch Corp,7761,Heritage Hills Middle School,0.663
7385,North Spencer County Sch Corp,7767,Lincoln Trail Elementary School,0.65
7445,South Spencer County Sch Corp,7789,Luce Elementary School,0.446
7445,South Spencer County Sch Corp,7797,South Spencer Middle School,0.552
7445,South Spencer County Sch Corp,7803,Rockport-Ohio Elementary School,0.458
7495,Oregon-Davis School Corp,7818,Oregon-Davis Elementary School,0.265
7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,0.257
7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,0.324
7515,North Judson-San Pierre Sch Corp,7851,North Judson-San Pierre Elem Sch,0.34
7525,Knox Community School Corp,7837,Knox Community Middle School,0.244
7525,Knox Community School Corp,7845,Knox Community Elementary School,0.369
7605,Fremont Community Schools,7881,Fremont Elementary School,0.447
7605,Fremont Community Schools,7884,Fremont Middle School,0.458
7610,Hamilton Community Schools,7885,Hamilton Community High School,0.312
7610,Hamilton Community Schools,7889,Hamilton Community Elementary Sch,0.365
7615,MSD Steuben County,7895,Angola Middle School,0.452
7615,MSD Steuben County,7897,Carlin Park Elementary School,0.203
7615,MSD Steuben County,7899,Ryan Park Elementary School,0.453
7615,MSD Steuben County,7901,Hendry Park Elementary School,0.304
7615,MSD Steuben County,7905,Pleasant Lake Elementary School,0.407
7645,Northeast School Corp,7917,North Central Jr/Sr High School,0.205
7645,Northeast School Corp,7921,Northeast North Elementary School,0.282
7645,Northeast School Corp,7941,Northeast East Elementary School,0.423
7715,Southwest School Corporation,7953,Carlisle Elementary School,0.5
7715,Southwest School Corporation,7954,Carlisle Middle School,0.446
7715,Southwest School Corporation,7961,Sullivan Middle School,0.477
7715,Southwest School Corporation,7965,Sullivan Elementary School,0.3
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,0.409
7775,Switzerland County School Corp,7987,Switzerland Co Middle School,0.359
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,0.341
7855,Lafayette School Corporation,8073,Lafayette Sunnyside Intermediate,0.26
7855,Lafayette School Corporation,8077,Lafayette Tecumseh Jr High School,0.272
7855,Lafayette School Corporation,8089,Edgelea Elementary School,0.466
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,0.414
7855,Lafayette School Corporation,8103,Miami Elementary School,0.159
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,0.266
7855,Lafayette School Corporation,8105,Murdock Elementary School,0.429
7855,Lafayette School Corporation,8108,Oakland Elementary School,0.402
7855,Lafayette School Corporation,8117,Vinton Elementary School,0.325
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,0.408
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,0.38
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,0.533
